gene,mean,count,downregulated
KIF18A,5.9014993569403215e-12,1,0
NUP58,5.961480742193665e-12,1,0
N6AMT1,6.614634756488218e-12,1,1
CACNA1F,6.726632771612071e-12,1,1
KIF3B,6.91686773519961e-12,1,1
HSP90B3P,7.370252922278024e-12,1,0
BLVRB,7.370622768183278e-12,1,1
MAT2B,7.377678001771372e-12,1,1
STARD4,7.439652508241824e-12,1,0
UBE3B,7.458705769920828e-12,1,1
MAU2,7.557014666303466e-12,1,1
LST1,8.104571479594456e-12,1,0
H2BP1,8.218780296014838e-12,1,0
MFGE8,8.518477243241201e-12,1,0
EIF3B,8.525317272302998e-12,1,0
LINC01558,9.027210325454753e-12,1,1
AAK1,9.1731082304055e-12,1,1
CD2,9.262531632424653e-12,1,0
CATSPER2,9.325771195436519e-12,1,1
FAM83D,1.003114120684689e-11,1,0
LOC100133920,1.0527480032128518e-11,1,0
LOC101929583,1.0527480032128518e-11,1,0
LOC102724580,1.0527480032128518e-11,1,0
LOC286297,1.0527480032128518e-11,1,0
SCO1,1.0800589194564242e-11,1,1
RHBDL1,1.0827982490580796e-11,1,1
ZBTB48,1.0886966629227783e-11,1,1
HSPB3,1.103682030060697e-11,1,1
GRB7,1.1929735982937759e-11,1,1
FAR1,1.2073196800487084e-11,1,1
C14orf180,1.2667274682810005e-11,1,1
KANSL1,1.2899346722932269e-11,1,1
ATP11C,1.319900149791131e-11,1,0
A2M,1.3330422878819372e-11,1,0
OSBPL11,1.3424132282804345e-11,1,1
CENPE,1.3436603674583824e-11,1,0
MIR215,1.3780415106293695e-11,1,1
ABCB11,1.4434451299813396e-11,1,1
VAV3,1.4907540997032838e-11,1,1
PLEKHH3,1.534897442547747e-11,1,0
MBNL1-AS1,1.5373233204645498e-11,1,1
PRKD3,1.566207082742624e-11,1,0
PER3,1.5701445643103363e-11,1,1
NIPA2,1.5862576230743933e-11,1,1
SIAE,1.589234754130145e-11,1,1
JADE1,1.6193833234395062e-11,1,0
ING1,1.636590053890882e-11,1,1
UBXN1,1.6474742822768747e-11,1,1
CYAT1,1.6596494444390588e-11,1,0
PBX2,1.670344705268829e-11,1,0
GPR108,1.7483488395243176e-11,1,1
MIR6791,1.7483488395243176e-11,1,1
MED30,1.7637037435464285e-11,1,1
TRBC1,1.8104499347075854e-11,1,0
ZNF28,1.8233934460705526e-11,1,1
GTSE1,1.8632514368562234e-11,1,0
ANP32D,1.8835490893444798e-11,1,1
CIT,1.9137350990486144e-11,1,0
MIR1178,1.9137350990486144e-11,1,0
CLDN22,1.9745350984527594e-11,1,0
CYP1B1-AS1,2.0123374606385392e-11,1,1
GABRE,2.1258418736512412e-11,1,0
IQCC,2.154985854233493e-11,1,1
RPF1,2.2204853527398e-11,1,1
DNHD1,2.2475402057361494e-11,1,1
PRC1,2.328037115546087e-11,1,0
CDK14,2.3637713515024948e-11,1,0
SCFV,2.5058371710093822e-11,1,0
ELOVL5,2.644208247076894e-11,1,0
ZCWPW2,2.659156986250019e-11,1,0
CDKN2B-AS1,2.7322367603151716e-11,1,1
MGME1,2.900058492237968e-11,1,1
EMB,2.964384713008463e-11,1,0
RUVBL1,2.971098465375076e-11,1,0
CCNB1,3.0545595170992964e-11,1,0
MELK,3.062390622793452e-11,1,0
IPMK,3.119242029264572e-11,1,1
RPUSD2,3.352834868507013e-11,1,1
EPN2,3.3958196158692847e-11,1,0
AZIN2,3.425516345946977e-11,1,1
IFNLR1,3.494648884255568e-11,1,1
EPC1,3.5744933999083544e-11,1,0
SLC25A16,3.720026903077384e-11,1,1
AVIL,3.738725827866389e-11,1,1
ZNF658,3.80695969188644e-11,1,1
ZNF658B,3.80695969188644e-11,1,1
LINC02903,4.021391396981461e-11,1,0
MIR23AHG,4.0578730924717286e-11,1,0
CST3,4.0928398539992306e-11,1,1
CLEC16A,4.123444734428041e-11,1,1
TMEM117,4.2648991558120895e-11,1,1
URB2,4.293339908447295e-11,1,0
CCT7,4.3076260711045683e-11,1,0
CHRNA7,4.522815349195109e-11,1,1
CDC20,4.612447639003078e-11,1,0
ABO,4.754990078338712e-11,1,1
ACOXL,4.795971771213819e-11,1,0
DCAF5,4.880225446470736e-11,1,1
LYSMD2,4.9593571453729194e-11,1,0
B4GAT1,5.028666288110442e-11,1,1
CCR6,5.053052214894883e-11,1,0
C5orf52,5.066902448225808e-11,1,1
BHLHA15,5.085246982008435e-11,1,0
MCTP1,5.085246982008435e-11,1,0
EOMES,5.127942615474375e-11,1,0
DYRK1B,5.150856634935167e-11,1,1
IGLL3P,5.1845326122257453e-11,1,0
TP53BP1,5.206679834548842e-11,1,0
PRR11,5.209938566092722e-11,1,0
TTC6,5.288852241667412e-11,1,1
CDK18,5.3915688631080044e-11,1,1
MIR194-1,5.3915688631080044e-11,1,1
PPP1R18,5.401525298353647e-11,1,0
B3GAT1-DT,5.619289034305992e-11,1,1
SLC38A2,5.715917308119047e-11,1,0
TOR3A,5.715917308119047e-11,1,0
MTFR2,5.7175891116792005e-11,1,0
GSK3B,5.734865318875413e-11,1,1
EID3,5.813610978230748e-11,1,0
PRMT1,6.05650769788447e-11,1,0
OTOP3,6.05932705569865e-11,1,1
GRWD1,6.269146584313083e-11,1,0
BATF3,6.509996557371714e-11,1,0
EIPR1,6.603290208360361e-11,1,0
MTA2,6.654214556217447e-11,1,0
HPX,6.737230576576168e-11,1,1
URGCP,6.804923501939809e-11,1,1
MPI,6.807761690810067e-11,1,1
H2BC18,6.838219806175958e-11,1,0
PLPP5,7.050286158813385e-11,1,0
KNSTRN,7.052487206517912e-11,1,0
ZNF672,7.057513889815168e-11,1,1
GALT,7.215157917606902e-11,1,1
SLC1A1,7.215157917606902e-11,1,1
ZNF727,7.225461865775829e-11,1,1
PDHX,8.012497169843309e-11,1,1
ZNF217,8.106564445413856e-11,1,1
TRBV19,8.142722621312619e-11,1,0
SUDS3,8.348677009358953e-11,1,1
MFSD4B,8.585714320915052e-11,1,1
TTC31,8.585714320915052e-11,1,1
ATAD3C,8.79369071176887e-11,1,0
AUP1,8.843513650789214e-11,1,1
HISLA,8.949928548716246e-11,1,0
RAB5IF,9.046972132734635e-11,1,0
TGIF2-RAB5IF,9.046972132734635e-11,1,0
SIRPA,9.064415677435923e-11,1,0
AKR7L,9.096800523621426e-11,1,1
ACTB,9.168150011005885e-11,1,0
GOLGA7,9.319965411497156e-11,1,1
MCUR1,9.403672537067304e-11,1,1
KLC2,9.540516849807462e-11,1,0
SLC7A7,9.549448735141902e-11,1,0
MTMR4,9.637593373851596e-11,1,1
PHGDH,9.637593373851596e-11,1,0
TPTE2P5,9.637593373851596e-11,1,1
UGT2B7,9.770209167574002e-11,1,1
EDC4,9.843282570451307e-11,1,1
PXDC1,9.936346679305388e-11,1,0
NOC2L,1.0062742127182942e-10,1,0
FAM81A,1.0077643992473614e-10,1,1
TRUB2,1.0079936194435291e-10,1,1
IGKV3-20,1.0112483932295627e-10,1,0
SS18,1.0209776075251876e-10,1,0
HSPA4L,1.0385820781296046e-10,1,0
CYP17A1,1.0392009734569115e-10,1,1
BYSL,1.0815124622711711e-10,1,0
NRDC,1.0815124622711711e-10,1,0
PAPPA,1.0815124622711711e-10,1,0
ANKRD62,1.1142792538758056e-10,1,1
FCER1G,1.1198650836159135e-10,1,0
ASPG,1.1530386080569701e-10,1,1
CDK10,1.1688919050020962e-10,1,1
LENEP,1.17051877668506e-10,1,1
SLC35B4,1.176303081912894e-10,1,0
PLEKHA1,1.1873449995411758e-10,1,1
ADAMTS20,1.2104493856640766e-10,1,1
MIR6875,1.217503379088736e-10,1,0
GAS2L3,1.2186898890054742e-10,1,1
MOBP,1.233038520089879e-10,1,1
EIF4E3,1.2381384080980168e-10,1,1
RDX,1.2440757668565578e-10,1,0
ARHGAP25,1.2708301257144718e-10,1,0
MDM2,1.2849423251686637e-10,1,0
PHKA1,1.2849423251686637e-10,1,0
CORO1A,1.2889161606606343e-10,1,0
VAMP2,1.2924705734033976e-10,1,1
LRRC2,1.3141563938037825e-10,1,1
SPRY1,1.3325039817137367e-10,1,0
RAB29,1.3654434147570135e-10,1,0
FUT8-AS1,1.3655805586033503e-10,1,0
OGFR,1.4353802204385785e-10,1,0
IDNK,1.440865801136584e-10,1,1
NUDT14,1.440865801136584e-10,1,1
SPIRE1,1.440865801136584e-10,1,0
TMEM82,1.440865801136584e-10,1,1
NDUFAF6,1.4672157894792983e-10,1,1
CIP2A,1.4754523517012742e-10,1,0
EHHADH,1.4881595655800495e-10,1,1
UTP20,1.4888019182228178e-10,1,0
H2AZ1,1.5255400461143944e-10,1,0
MSANTD3-TMEFF1,1.5256153028704864e-10,1,0
CPNE5,1.593442773016779e-10,1,0
PPP4R4,1.6152295214793298e-10,1,0
TMEM135,1.7099804968596406e-10,1,1
ATP5IF1,1.712894300193604e-10,1,1
KHNYN,1.7222896583621247e-10,1,1
HUS1,1.7313989514983853e-10,1,1
CEP97,1.7376140614400232e-10,1,0
GFOD2,1.7441111020415673e-10,1,1
PLAAT2,1.748858359548464e-10,1,1
LINC00942,1.7608438106200028e-10,1,1
TOX2,1.7713608323099886e-10,1,0
HDAC1,1.8101550594256488e-10,1,0
RASA4B,1.8395447369716999e-10,1,0
RASA4CP,1.8395447369716999e-10,1,0
FREM2,1.8521736978553458e-10,1,1
MIR100HG,1.8523570972106737e-10,1,0
ACTG1P25,1.8738270188606722e-10,1,1
ZFYVE27,1.9160556100620627e-10,1,1
FOXF1,1.9190698682362275e-10,1,0
VLDLR-AS1,1.9485115622702303e-10,1,1
PCMT1,1.9669017501093755e-10,1,1
SLCO2A1,1.973383602442735e-10,1,0
C6orf163,1.9778917785418266e-10,1,1
NBR2,1.9779558095711987e-10,1,1
BTNL8,2.028000939853998e-10,1,1
SLC34A2,2.028000939853998e-10,1,1
COX14,2.0544838421003395e-10,1,1
CHD3,2.0956730458703964e-10,1,0
CALHM2,2.099640406336294e-10,1,0
CARHSP1,2.1889445315992067e-10,1,0
PARVG,2.218866355551151e-10,1,0
PDCD5,2.2910197653199285e-10,1,0
LRRC66,2.303318920792396e-10,1,1
DLEU1,2.334167878241251e-10,1,1
NCOA2,2.347934578394294e-10,1,1
P2RY13,2.3620537629494973e-10,1,0
RAB6B,2.384295371403136e-10,1,1
NFE2L1,2.403557767313019e-10,1,1
IL10RB,2.4074529315823346e-10,1,1
HLA-DQB1,2.5064645387438703e-10,1,0
DSE,2.5416000587563623e-10,1,0
ZNF827,2.552335428336281e-10,1,1
MIR3936HG,2.636543807294782e-10,1,1
GAB3,2.684633376700664e-10,1,0
H3C13,2.7244425195577576e-10,1,0
OAZ2,2.733832033843728e-10,1,0
BOLA1,2.7831697062490277e-10,1,1
AGMO,2.846757290629735e-10,1,1
EEIG1,2.846757290629735e-10,1,1
NCOA6,2.846757290629735e-10,1,1
PLA2G6,2.84748930898363e-10,1,1
SALL1,2.874180240721419e-10,1,0
THOC5,2.962111986893262e-10,1,1
EVA1C,3.0115114034114283e-10,1,0
FOSB,3.0115114034114283e-10,1,0
DLGAP5,3.0674338282563675e-10,1,0
EMC7,3.0765448379725865e-10,1,0
CYBB,3.142523474635128e-10,1,0
DHRS3,3.185563802077962e-10,1,1
FAHD2B,3.185563802077962e-10,1,1
FAHD2CP,3.185563802077962e-10,1,1
PRKAG2,3.185563802077962e-10,1,1
DPY19L4,3.192177290001471e-10,1,1
INTS6L,3.2198612544403836e-10,1,1
ZXDC,3.3365508322658043e-10,1,1
EDIL3,3.4141381091253524e-10,1,1
ZBTB8A,3.51865232159701e-10,1,1
ZBTB8B,3.51865232159701e-10,1,1
USP5,3.531983450204949e-10,1,1
AGPAT2,3.56363390586763e-10,1,1
CERS6,3.56363390586763e-10,1,1
CFAP54,3.56363390586763e-10,1,0
CHRFAM7A,3.56363390586763e-10,1,1
GATAD1,3.56363390586763e-10,1,1
LGI2,3.56363390586763e-10,1,0
CRLF3,3.568072799782856e-10,1,0
H3C11,3.593840181133951e-10,1,0
DMAC1,3.5992390410490316e-10,1,1
TMX2,3.6370615372881604e-10,1,1
SOWAHB,3.653369752277717e-10,1,1
HCFC1,3.6667030505887804e-10,1,1
TEX11,3.741890256492311e-10,1,1
BLM,3.7461949553186743e-10,1,0
SLC14A2,3.7687563801608993e-10,1,1
SYDE1,3.7687563801608993e-10,1,0
COG8,3.774140758522878e-10,1,1
PDF,3.774140758522878e-10,1,1
TUSC2,3.776471828298001e-10,1,1
NT5C1B-RDH14,3.786891491042927e-10,1,1
HLA-DOB,3.8216718235466607e-10,1,0
ARHGAP9,3.835979001026888e-10,1,0
LIX1L,3.8686853937231616e-10,1,0
UTF1,3.953563680988306e-10,1,1
SLC25A5-AS1,3.9540493649411107e-10,1,1
POLR2F,4.006932639398565e-10,1,1
RNF32,4.0243466611586434e-10,1,1
VPS37B,4.0452948181095283e-10,1,1
TFPI,4.1333799219758705e-10,1,0
PLXNC1,4.1799458387756753e-10,1,0
ARHGAP31,4.214162018604586e-10,1,0
RND1,4.214162018604586e-10,1,0
LCP1,4.2902076482510753e-10,1,0
LOC101927180,4.443718014408435e-10,1,0
ELMOD3,4.4478509300200183e-10,1,1
ITGAL,4.659358146958091e-10,1,0
SIDT2,4.710807270341959e-10,1,1
ANKRD13A,4.727551399484042e-10,1,1
MAB21L4,4.796161322272678e-10,1,1
SMUG1,4.894194042845997e-10,1,1
SDHA,4.980110731387578e-10,1,1
PLA2G2A,5.039481976017364e-10,1,0
SOX9-AS1,5.039957489063465e-10,1,1
PDCD4-AS1,5.076063251254963e-10,1,1
MRPL46,5.106167745578401e-10,1,1
CHST13,5.256119798880778e-10,1,1
ACBD5,5.264418461130063e-10,1,1
TGFB2,5.264418461130063e-10,1,0
SYNJ2,5.301007341844994e-10,1,1
MSH6,5.388179518918803e-10,1,0
NOCT,5.455836400486459e-10,1,0
TRAC,5.492925207816796e-10,1,0
HSBP1L1,5.659923339090854e-10,1,1
MICALL2,5.704626501962654e-10,1,1
IFFO1,5.801564053375641e-10,1,0
ZNF326,5.852186533888424e-10,1,1
AKAP6,5.881342124463547e-10,1,1
QPRT,6.029223619252272e-10,1,1
ZBTB47,6.039528574531674e-10,1,0
EPOP,6.139586771288269e-10,1,0
LAMA1,6.139586771288269e-10,1,1
CSNK1G3,6.161697208331566e-10,1,1
EPN1,6.215714857170853e-10,1,1
STMN3,6.449161736130761e-10,1,0
LRRC47,6.502541594964381e-10,1,1
GPX2,6.568609918137911e-10,1,0
SMARCD2,6.692790874657592e-10,1,1
APRT,6.699884990074247e-10,1,0
TTLL1,6.837961916588524e-10,1,1
CEACAM4,6.842786383301428e-10,1,0
REPS2,6.870362568136865e-10,1,1
SMIM12,6.920284986097888e-10,1,1
TEF,6.941025037296636e-10,1,1
CUL5,6.945905608129048e-10,1,1
KBTBD3,7.06377971747094e-10,1,1
FAM174C,7.089719656050026e-10,1,0
SEC61A1,7.114670694217073e-10,1,0
PCDH18,7.183966470355355e-10,1,0
LINC00963,7.388401526515707e-10,1,0
UGGT2,7.619428313581996e-10,1,0
CAB39,7.68256628168221e-10,1,1
HOXC5,7.723726433694367e-10,1,1
ALPK3,7.728104451782215e-10,1,0
ACLY,7.742083713321909e-10,1,0
ATP6V0A1,7.748669705606177e-10,1,1
GDA,7.748669705606177e-10,1,1
SLC26A4,7.748669705606177e-10,1,0
ZNF366,7.928615534360716e-10,1,0
VPS45,7.953659326905148e-10,1,1
ABL2,8.186166086932128e-10,1,0
KDM6A,8.186166086932128e-10,1,1
ZFAND5,8.186166086932128e-10,1,0
KRTAP4-1,8.239490247165704e-10,1,1
ZNF518A,8.338812591831434e-10,1,1
SARM1,8.37089151179777e-10,1,1
PLCB3,8.394448981872082e-10,1,1
TJP1,8.437219623123359e-10,1,1
C8orf76,8.647721854372113e-10,1,0
CD180,8.729856782782307e-10,1,0
ANAPC4,8.789930036597044e-10,1,1
MIAT,8.817559718742293e-10,1,0
KLF3-AS1,8.858386139076005e-10,1,1
SKIL,9.06402615675099e-10,1,0
ALKAL2,9.074397180225776e-10,1,1
ETV7,9.085235184109937e-10,1,0
ALG1,9.134623113180113e-10,1,0
NAGPA-AS1,9.134623113180113e-10,1,0
CHMP1A,9.152004166910423e-10,1,1
POMK,9.438275099889618e-10,1,0
SH2D3C,9.537972420879251e-10,1,0
ETNK1,9.53884408993461e-10,1,1
PYHIN1,9.53884408993461e-10,1,0
SMIM2,9.53884408993461e-10,1,1
NOVA1,9.55080366857951e-10,1,1
DDHD1,9.582720676886656e-10,1,0
FN1,9.633780566520327e-10,1,0
FBXO36,9.636888200091672e-10,1,1
RPRD1B,9.837353012702369e-10,1,1
ZNF716,1.00297808044338e-09,1,1
RAD54L,1.0061336616252075e-09,1,0
EML5,1.0109988299057182e-09,1,1
CCDC159,1.018994319996346e-09,1,1
FAHD2A,1.018994319996346e-09,1,1
HSP90B2P,1.018994319996346e-09,1,1
VRK2,1.018994319996346e-09,1,0
P4HA1,1.0202207014728547e-09,1,0
HIGD1AP12,1.0260006697424018e-09,1,1
CIMIP2C,1.0276203634267024e-09,1,0
EBF1,1.0513279630642775e-09,1,0
APOE,1.076128109795367e-09,1,0
CCM2,1.076128109795367e-09,1,0
UTRN,1.0791583631559291e-09,1,0
GPR65,1.099163931107583e-09,1,0
PSTPIP1,1.1036239273739552e-09,1,0
RHBDD1,1.1036239273739552e-09,1,0
TLK1,1.1244088865930644e-09,1,1
SHD,1.1261600641750294e-09,1,1
FAM110B,1.1363809801618947e-09,1,0
GPR35,1.156391981227833e-09,1,1
TYRO3,1.1601858239645111e-09,1,0
PANK2,1.1782066959491435e-09,1,0
DCAF4,1.178912059226297e-09,1,1
CYP3A7-CYP3A51P,1.1999183813830716e-09,1,1
SLC35E2B,1.2138500335882398e-09,1,1
C2orf68,1.2271024930286246e-09,1,1
RAI2,1.2448180614682376e-09,1,0
LINC00479,1.2455964783143847e-09,1,1
LINC01133,1.261901545846165e-09,1,1
BMP6,1.2669142700800263e-09,1,0
CENPW,1.2669142700800263e-09,1,0
ENTPD8,1.2669142700800263e-09,1,1
NARF,1.2669142700800263e-09,1,0
UBLCP1,1.2761932291907905e-09,1,0
MED29,1.310241947579425e-09,1,1
HBG1,1.3290586465914322e-09,1,0
GABPA,1.337182465210491e-09,1,1
ATP13A2,1.3375515318337488e-09,1,0
BRD1,1.3375515318337488e-09,1,1
PIWIL4,1.3375515318337488e-09,1,1
RIOX1,1.3375515318337488e-09,1,0
MRPS30,1.3393593108495774e-09,1,1
SCAND2P,1.3682708431030575e-09,1,1
NEXN,1.3802548527176303e-09,1,0
SIPA1L2,1.3975785088166479e-09,1,1
PSMC3,1.4076264231045695e-09,1,0
UCP2,1.408470721961902e-09,1,0
FAM27E2,1.4120224240279188e-09,1,1
FAM27E3,1.4120224240279188e-09,1,1
LARP6,1.4120224240279188e-09,1,0
LRRC25,1.4120224240279188e-09,1,0
PPP1CC,1.4120224240279188e-09,1,1
TNS4,1.4120224240279188e-09,1,0
ZNF664,1.4120224240279188e-09,1,1
CD83,1.4251759568955658e-09,1,0
PHF21A,1.4748334005407172e-09,1,0
TSTD1,1.4748334005407172e-09,1,1
PPP1R16B,1.4749651957727736e-09,1,0
FANCI,1.483884468331203e-09,1,0
ARRDC3,1.4905290398352152e-09,1,0
P2RX5,1.4928249583223646e-09,1,0
CRIPT,1.5154674102468818e-09,1,1
ACP5,1.5190661961531904e-09,1,0
RIPOR2,1.5266900360535335e-09,1,0
GOPC,1.5299486940254908e-09,1,1
NENF,1.5464923633603599e-09,1,0
AMPD1,1.5476964333052789e-09,1,1
SYP,1.5689704665685438e-09,1,1
GSDMC,1.573283794314773e-09,1,0
SDHAP3,1.573283794314773e-09,1,1
MESP2,1.613213707145678e-09,1,1
MT3,1.623918546396582e-09,1,1
ADGRE1,1.6345240961011906e-09,1,0
FAM78A,1.6412953253687293e-09,1,0
PGAM4,1.6500822217696683e-09,1,0
RAB41,1.6650190427513094e-09,1,1
TM2D3,1.6678872068640937e-09,1,1
AKR7A2,1.6799029358082033e-09,1,1
DEFB127,1.6907576463634683e-09,1,1
HES5,1.7036431727912442e-09,1,1
RSPO3,1.7037942730408609e-09,1,0
CCNB2,1.7415825886932545e-09,1,0
SNORA30,1.7456736879994462e-09,1,1
VAMP8,1.7524420684395957e-09,1,1
TSSK4,1.786236177951859e-09,1,1
MNT,1.7874127723108137e-09,1,0
ITPR1,1.787493701020933e-09,1,0
SASH3,1.787493701020933e-09,1,0
H3C15,1.7922795272599362e-09,1,0
SHISAL1,1.8205919690539177e-09,1,0
KIF20A,1.8452732593149605e-09,1,0
ATP1A1,1.849326732562619e-09,1,1
DCC,1.849326732562619e-09,1,0
EAF2,1.849326732562619e-09,1,0
FKBP8,1.849326732562619e-09,1,1
MMP24,1.849326732562619e-09,1,1
TGIF1,1.849326732562619e-09,1,0
TRPV3,1.849326732562619e-09,1,1
MDFIC,1.8881775543042017e-09,1,0
ANKMY1,1.8957936021317657e-09,1,1
TAF5,1.8958322999085188e-09,1,1
CBX3,1.8988819539050156e-09,1,0
FANCC,1.9434062946985197e-09,1,1
LAMA2,1.951422968061086e-09,1,0
WDR59,1.951422968061086e-09,1,1
MAP3K14-AS1,1.968870819080486e-09,1,1
NMB,1.971936178031035e-09,1,0
SHANK2,1.9820595586852843e-09,1,1
RASAL2,2.010095332698101e-09,1,0
CDKN3,2.0263499009257347e-09,1,0
SLC23A2,2.048570322504528e-09,1,0
STX11,2.0590029379390856e-09,1,0
TMEM127,2.0590029379390856e-09,1,1
ZNF395,2.0590029379390856e-09,1,0
ZNF511,2.0590029379390856e-09,1,1
PPP1R14C,2.0633521447115847e-09,1,1
SHROOM3,2.0633521447115847e-09,1,1
AXIN1,2.0734124274158494e-09,1,1
VPS52,2.1102241501968337e-09,1,1
GPSM3,2.1640162321319977e-09,1,0
IGKV1D-13,2.1642057585726027e-09,1,0
PPM1M,2.1642057585726027e-09,1,0
CD37,2.1690748504814598e-09,1,0
NMUR1,2.1723525677043223e-09,1,1
SLC13A1,2.1723525677043223e-09,1,1
PORCN,2.195914737812616e-09,1,0
ZNF204P,2.2202530230197993e-09,1,1
ACTG1P4,2.2324191433896115e-09,1,1
AMY2B,2.2324191433896115e-09,1,1
LINC01011,2.2496620889858318e-09,1,1
LIPT2-AS1,2.2533154428303877e-09,1,1
ZNF629,2.2546905645497517e-09,1,1
UGT2B17,2.2698554624969835e-09,1,1
NME5,2.291772217093606e-09,1,0
ZNF320,2.3174356846380158e-09,1,1
WSB1,2.333199714593147e-09,1,0
EVPL,2.3627298577290806e-09,1,1
CABIN1,2.394452930032906e-09,1,0
MYO15B,2.3955250452681464e-09,1,1
SPTBN2,2.4060541214167736e-09,1,0
ABCA10,2.4175773833192133e-09,1,1
AMN,2.4175773833192133e-09,1,1
FLACC1,2.4175773833192133e-09,1,1
KDM8,2.4175773833192133e-09,1,1
SMPD3,2.4175773833192133e-09,1,1
TNFRSF17,2.4175773833192133e-09,1,0
ARHGAP36,2.4271480733160977e-09,1,1
SH3BP4,2.427728500604346e-09,1,0
TOP1MT,2.4357728536073217e-09,1,1
DRAIC,2.496438673114158e-09,1,1
PAK1IP1,2.513609774647372e-09,1,0
NT5C3B,2.5227928817686393e-09,1,0
CYP39A1,2.528105584684705e-09,1,0
NCAPH,2.5481334707398303e-09,1,0
RBM4B,2.550099437251138e-09,1,1
STAG3L4,2.6055474377692e-09,1,1
H2BC12L,2.6058500104316463e-09,1,0
SLC25A22,2.6873179438161333e-09,1,0
FLCN,2.6896863940102013e-09,1,1
RPRD2,2.6896863940102013e-09,1,1
EMC8,2.7163927414778456e-09,1,0
NOTCH4,2.720643576209012e-09,1,0
CFHR2,2.7449943816137013e-09,1,0
ANO6,2.7543019559383893e-09,1,0
S100Z,2.801050459837672e-09,1,0
TMEM256-PLSCR3,2.809869993547366e-09,1,0
TFDP1,2.83571954658822e-09,1,1
SH2B1,2.8367037195104625e-09,1,1
TFPI2,2.8367037195104625e-09,1,0
UGT8,2.8367037195104625e-09,1,1
IL10RB-DT,2.8422339421408495e-09,1,0
SAMD9,2.8954415561558134e-09,1,0
UQCRB,2.926512437609732e-09,1,1
FASTK,2.9510768130401842e-09,1,1
CXorf65,2.9911471984594484e-09,1,0
ITGA8,2.991535174553918e-09,1,0
ZDBF2,2.991535174553918e-09,1,0
SHOX,3.017587620800695e-09,1,1
PTPN11,3.0257541326887045e-09,1,0
SYNJ2BP,3.034262824378211e-09,1,1
FYB2,3.039758967101608e-09,1,1
LINC01165,3.0573812968433485e-09,1,1
CASS4,3.1545836981488467e-09,1,0
PAFAH2,3.1545836981488467e-09,1,1
RFC4,3.1545836981488467e-09,1,0
ZNF23,3.1545836981488467e-09,1,1
ZNF717,3.1545836981488467e-09,1,1
FLRT2,3.16332301601116e-09,1,0
FAM83G,3.1657100882370974e-09,1,1
NTMT1,3.199953475645347e-09,1,0
NDUFS3,3.263693294883019e-09,1,1
FOXD2-AS1,3.289703927625436e-09,1,1
NMU,3.2902557861672647e-09,1,0
MACROD1,3.316470984102709e-09,1,1
ASAH2,3.3262723317939225e-09,1,1
ASAH2B,3.3262723317939225e-09,1,1
BICC1,3.3262723317939225e-09,1,0
DDHD2,3.3262723317939225e-09,1,1
MEFV,3.3262723317939225e-09,1,0
ILRUN-AS1,3.33718072526575e-09,1,1
HS6ST1,3.3491148426086277e-09,1,0
LRRC8A,3.366736968597509e-09,1,0
MTSS2,3.366736968597509e-09,1,0
UGT2B15,3.3687003281502643e-09,1,1
CD1C,3.4192860028164897e-09,1,0
PLK1,3.425228327328769e-09,1,0
NUDT17,3.4376790609782424e-09,1,0
LMAN2L,3.443053137864459e-09,1,1
APOM,3.5070451865427057e-09,1,1
PDZK1,3.5070451865427057e-09,1,1
PDZK1P1,3.5070451865427057e-09,1,1
RITA1,3.5070451865427057e-09,1,1
RMDN3,3.5070451865427057e-09,1,1
PHACTR2,3.526238126468931e-09,1,1
ZNF239,3.554233157060046e-09,1,0
LOC285847,3.637418200911743e-09,1,1
SLC5A6,3.6386871767714787e-09,1,1
GSAP,3.6441010323931056e-09,1,0
SEPTIN6,3.6441010323931056e-09,1,0
SESN2,3.6627082487461827e-09,1,1
CROCCP2,3.6837147331061472e-09,1,1
SEMA3A,3.703919293591569e-09,1,0
ISY1-RAB43,3.7408943112084524e-09,1,0
SLC25A29,3.743548886945179e-09,1,0
ZNF845,3.754394376076008e-09,1,1
C15orf32,3.83502748065768e-09,1,1
RBM45,3.838031689564194e-09,1,1
ICOSLG,3.838077347927741e-09,1,1
UBQLN4,3.845125765278929e-09,1,1
C21orf91,3.873440899778268e-09,1,0
ENTPD4,3.8898539025940146e-09,1,0
ACOT12,3.897731468406515e-09,1,1
APC,3.897731468406515e-09,1,1
ARPC3,3.897731468406515e-09,1,0
FAM161B,3.897731468406515e-09,1,1
FCGR2C,3.897731468406515e-09,1,0
MTMR6,3.897731468406515e-09,1,0
PLXNB1,3.897731468406515e-09,1,1
UGT2B4,3.897731468406515e-09,1,1
HLA-DQB2,4.016388528996763e-09,1,0
SURF1,4.0846197058525884e-09,1,1
ADRA1B,4.108647806306777e-09,1,1
ITGB1,4.108647806306777e-09,1,0
MIR7114,4.108647806306777e-09,1,1
NSMF,4.108647806306777e-09,1,1
PAQR3,4.108647806306777e-09,1,1
ARHGEF2,4.1291673013367575e-09,1,0
HMGB3,4.1416816424267035e-09,1,1
PTRH1,4.145968554450448e-09,1,0
NSMCE4A,4.1724038770541965e-09,1,1
TECPR2,4.181042150752583e-09,1,1
SSNA1,4.213366159539707e-09,1,1
SUN3,4.229833298743202e-09,1,1
ODF2L,4.2735998827151295e-09,1,0
TNFAIP8L2,4.296354381738836e-09,1,0
FGFR1,4.330656451870678e-09,1,0
MET,4.330656451870678e-09,1,0
NRN1,4.330656451870678e-09,1,0
