library,term,datasets,combined_nes,se,ci_lo,ci_hi,p_value,tau2,I2,direction,n_up,n_down,direction_ratio,sign_test_p,median_gene_set_size,mean_lead_fraction,lead_genes_all,lead_genes_all_size,lead_genes_core,lead_genes_core_size,q_value,cluster_id,abs_combined_nes,rep_term
Reactome_2022,Infection With Mycobacterium Tuberculosis R-HSA-9635486,10,1.3924826126260417,0.2807424460023723,0.8422274184613919,1.9427378067906915,7.049307564344076e-07,0.0,0.0,up,9,1,0.9,0.021484375,26,0.3974152731326644,ATP6V1H;B2M;CORO1A;CTSG;ENO1;HGS;KPNA1;KPNB1;LTF;MAPK1;MRC1;NANOS2;PGK1;RAB5A;RAB7A;RNF213;TLR2;TRIM27;UBA52;UBC,20,B2M;CORO1A;ENO1;KPNB1;LTF;MRC1;PGK1;RAB5A;RNF213;TLR2;TRIM27;UBA52,12,2.525187600771967e-06,1,1.3924826126260417,Collagen Formation R-HSA-1474290
Reactome_2022,Regulation Of PTEN Stability And Activity R-HSA-8948751,10,1.587734403690774,0.3214757567311019,0.9576419204978144,2.217826886883734,7.856725676713694e-07,0.7730660271938494,0.7212281127743243,up,8,2,0.8,0.109375,66,0.4071628660217971,AKT1;AKT2;AKT3;CSNK2A2;CSNK2B;FRK;MKRN1;NEDD4;OTUD3;PREX2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;PTEN;RNF146;RPS27A;SEM1;STUB1;TNKS;TNKS2;TRIM27;UBA52;UBC;USP13;WWP2,64,AKT3;NEDD4;PSMA1;PSMA3;PSMA4;PSMA5;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSME1;PSME2;PSME4;SEM1;TRIM27;UBA52,30,2.808857065054362e-06,2,1.587734403690774,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,PCP/CE Pathway R-HSA-4086400,10,1.6042533071162406,0.326133544408612,0.9650315600753612,2.24347505415712,8.698419675656766e-07,0.8230963852785778,0.7459008181906764,up,9,1,0.9,0.021484375,87,0.3950968407230101,AP2A1;AP2A2;AP2B1;AP2M1;AP2S1;ARRB2;CLTB;CLTC;DVL2;FZD2;FZD4;FZD6;FZD8;FZD9;NCOA3;PARD6A;PFN1;PRICKLE1;PRKCA;PRKCB;PRKCG;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;RAC2;RHOA;RORA;RPS27A;RYK;SEM1;SMURF1;SMURF2;UBA52;UBC;WNT4;WNT5A;WNT5B,76,AP2B1;ARRB2;FZD2;FZD4;NCOA3;PRKCB;PSMA1;PSMA3;PSMA4;PSMA5;PSMB1;PSMB10;PSMB2;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSMD6;PSMD8;PSME1;PSME2;PSME4;RAC2;RHOA;RORA;SEM1;UBA52;WNT4;WNT5A,39,3.103637316225461e-06,2,1.6042533071162406,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,Metabolism Of Polyamines R-HSA-351202,10,1.7827699932040122,0.3625844400874204,1.0721044906326682,2.493435495775356,8.795198844779861e-07,1.1161903467568497,0.7936452358794575,up,9,1,0.9,0.021484375,56,0.4669358211729714,AGMAT;AZIN1;NQO1;OAZ1;OAZ2;OAZ3;PAOX;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;SEM1;SLC25A21;SMOX;SRMS,53,OAZ1;OAZ2;PSMA1;PSMA3;PSMA4;PSMA5;PSMB1;PSMB10;PSMB2;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSMD6;PSMD8;PSME1;PSME2;PSME4;SEM1;SMOX,30,3.131991084686372e-06,2,1.7827699932040122,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,Asparagine N-linked Glycosylation R-HSA-446203,10,1.376223348524973,0.2800654051065389,0.8272951545161569,1.9251515425337893,8.926610810533475e-07,0.5839550530651749,0.7082503420262105,up,8,2,0.8,0.109375,281,0.3001764464731906,ACTR10;ACTR1A;ALG1;ALG11;ALG13;ALG14;ALG2;ALG3;ALG5;ALG6;ALG8;ALG9;AMDHD2;AMFR;ANK1;ANK3;ANKRD28;ARCN1;AREG;ARF3;ARF4;ARF5;ARFGAP1;ARFGAP2;ARFGAP3;ASGR1;ASGR2;B4GALT2;B4GALT3;B4GALT4;BET1;BET1L;CALR;CANX;CAPZA1;CAPZA2;CAPZB;CD55;CD59;CFAP73;CHGA;CHST10;CHST8;CMAS;CNIH2;COG1;COG2;COG3;COG4;COG5;COG7;COG8;COL7A1;COPA;COPB1;COPB2;COPE;COPG1;COPG2;COPZ1;COPZ2;CSNK1D;CTSA;CTSC;DAD1;DCTN1;DCTN2;DCTN3;DCTN4;DCTN5;DCTN6;DDOST;DERL1;DERL2;DHDDS;DOLK;DOLPP1;DPAGT1;DPM1;DPM2;DPM3;DYNC1H1;DYNC1I2;DYNC1LI1;DYNC1LI2;DYNLL2;EDEM1;EDEM2;EDEM3;EGFL7;F5;F8;FCSK;FOLR2;FPGT;FUCA1;FUOM;FUT3;FUT8;GANAB;GFPT1;GFPT2;GFUS;GLB1;GMDS;GMPPA;GMPPB;GNE;GNPNAT1;GOLGA2;GOLGB1;GORASP1;GOSR1;GOSR2;INS;KDELR1;KDELR2;KDELR3;LHB;LMAN1;LMAN2;LMAN2L;MAGT1;MAN1A1;MAN1A2;MAN1B1;MAN1C1;MAN2A1;MAN2A2;MANEA;MCFD2;MGAT4A;MGAT4B;MGAT5;MIA3;MLEC;MOGAT2;MOGS;MPDU1;MVD;NAGK;NANP;NANS;NAPG;NEU3;NEU4;NGLY1;NPL;NUS1;OS9;PDIA3;PGM3;PMM1;PMM2;PPP6C;PPP6R1;PPP6R3;PREB;PRKCSH;PSMC1;PTGES2;RAD23B;RENBP;RFT1;RNF139;RNF185;RNF5;RPN1;RPN2;RPS27A;SAR1B;SCFD1;SEC13;SEC16A;SEC16B;SEC22A;SEC22B;SEC22C;SEC23A;SEC23IP;SEC24A;SEC24B;SEC24C;SEC24D;SEC31A;SEL1L;SERPINA1;SLC35A1;SLC35C1;SLPI;SPTA1;SPTBN1;SPTBN2;SPTBN5;SRD5A3;ST3GAL1;ST3GAL2;ST3GAL4;ST3GAL5;ST3GAL6;ST6GAL1;ST6GALNAC1;ST6GALNAC2;ST6GALNAC3;ST6GALNAC4;ST6GALNAC5;ST6GALNAC6;ST8SIA1;ST8SIA4;STT3A;STX5;SYVN1;TBC1D20;TFG;TGFA;TMED2;TMED3;TMED7;TMED9;TMEM115;TRAPPC1;TRAPPC10;TRAPPC2;TRAPPC2L;TRAPPC3;TRAPPC4;TRAPPC5;TRAPPC6A;TRAPPC6B;TRAPPC9;TRIM13;TUSC3;UAP1;UBA52;UBC;UBXN1;UGGT1;UGGT2;UMOD;USO1;VCP;YKT6,242,ACTR1A;ALG2;ALG5;ALG9;ANK1;AREG;ARF4;ARFGAP1;ARFGAP3;B4GALT2;BET1;BET1L;CALR;CANX;CD55;CD59;CHST10;COL7A1;COPA;COPB1;COPB2;COPE;COPZ1;COPZ2;CTSC;DAD1;DDOST;DERL1;DERL2;DOLK;DPAGT1;EDEM1;EDEM2;F5;FUT8;GANAB;GFPT2;GFUS;GMDS;GMPPA;GMPPB;GNPNAT1;GOSR2;KDELR1;KDELR3;LMAN1;MAN1A2;MCFD2;MOGS;NAGK;NUS1;PDIA3;PGM3;PPP6R1;PREB;RPN1;RPN2;SCFD1;SEC13;SEC16A;SEC22B;SEC22C;SEC23IP;SEC24A;SEC24C;SEC24D;SEC31A;SERPINA1;SLPI;SRD5A3;ST3GAL1;ST3GAL2;ST3GAL4;ST3GAL5;ST6GALNAC5;ST8SIA4;STT3A;STX5;SYVN1;TMED3;TMED9;UGGT1;USO1;VCP;YKT6,85,3.1725420346277127e-06,1,1.376223348524973,Collagen Formation R-HSA-1474290
Reactome_2022,NIK To Noncanonical NF-kB Signaling R-HSA-5676590,10,1.7529325692516218,0.3581612485035653,1.0509365221846338,2.4549286163186097,9.867869901203363e-07,1.0927528905885058,0.7994154398448124,up,9,1,0.9,0.021484375,57,0.4604053236539625,BTRC;CHUK;CUL1;MAP3K14;NFKB2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;RPS27A;SEM1;UBA3;UBA52;UBC;UBE2M,53,CUL1;NFKB2;PSMA1;PSMA3;PSMA4;PSMA5;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSMD6;PSMD8;PSME1;PSME2;PSME4;SEM1;UBA52,32,3.500191500250369e-06,2,1.7529325692516218,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,NCAM Signaling For Neurite Out-Growth R-HSA-375165,10,1.3661090015760782,0.2800409008446583,0.8172288359205478,1.9149891672316084,1.0703222499408582e-06,0.0,0.0,up,9,1,0.9,0.021484375,57,0.3022556390977443,AGRN;ARTN;CACNA1C;CACNA1G;CACNA1H;CACNA1S;CACNB1;CACNB3;CACNB4;CNTN2;COL4A1;COL4A2;COL4A3;COL4A4;COL4A5;COL6A1;COL6A2;COL6A3;COL6A5;COL6A6;COL9A1;COL9A2;COL9A3;CREB1;ENTHD1;FGFR1;FYN;GDNF;GFRA1;GFRA2;GFRA4;GRB2;HRAS;MAPK1;MAPK3;NRTN;PRNP;PSPN;PTK2;RPS6KA5;SOS1;SPTAN1;SPTB;SPTBN2;SPTBN5;SRC;ST8SIA2;ST8SIA4,48,AGRN;COL4A1;COL4A2;COL4A4;COL6A1;COL6A2;COL6A3;FGFR1;FYN;PRNP;SPTBN2;ST8SIA4,12,3.7890664386360327e-06,1,1.3661090015760782,Collagen Formation R-HSA-1474290
Reactome_2022,Late Phase Of HIV Life Cycle R-HSA-162599,10,-1.4375038814028207,0.2947653047917356,-2.0152438787946227,-0.8597638840110189,1.0783466503072605e-06,0.2850195328700364,0.3097798485062624,down,2,8,0.8,0.109375,135,0.3344585758078295,AAAS;CCNH;CCNK;CCNT1;CCNT2;CDK9;CHMP2A;CHMP2B;CHMP4B;CHMP4C;CHMP5;CHMP6;CHMP7;ELL;ELOA;ELOB;ELOC;ERCC2;ERCC3;FURIN;GTF2A1;GTF2A2;GTF2B;GTF2E1;GTF2E2;GTF2F1;GTF2F2;GTF2H1;GTF2H2;GTF2H3;GTF2H4;GTF2H5;MVB12A;MVB12B;NCBP1;NCBP2;NDC1;NEDD4L;NELFA;NELFB;NELFCD;NELFE;NMT1;NMT2;NUP107;NUP133;NUP153;NUP155;NUP160;NUP188;NUP205;NUP210;NUP214;NUP35;NUP42;NUP43;NUP50;NUP54;NUP58;NUP62;NUP85;NUP88;NUP93;NUP98;PDCD6IP;POLR2B;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;POM121;POM121C;PPIA;RAN;RANBP2;RANGAP1;RNF103-CHMP3;RNGTT;RNMT;RPS27A;SEC13;SEH1L;SGIP1;SSRP1;SUPT16H;SUPT4H1;SUPT5H;TAF1;TAF10;TAF11;TAF12;TAF13;TAF15;TAF1L;TAF2;TAF3;TAF4;TAF5;TAF6;TAF7;TAF7L;TAF9;TAF9B;TBP;TCEA1;TPR;TSG101;UBA52;UBAP1;UBB;UBC;VPS28;VPS37A;VPS37B;VPS37C;VPS37D;VPS4A;VPS4B;VTA1;XPO1,126,CCNT2;CHMP2A;CHMP4B;CHMP7;GTF2A2;MVB12B;NCBP1;NCBP2;NEDD4L;NELFB;NELFE;NMT2;NUP153;NUP88;NUP98;PDCD6IP;POLR2F;POLR2H;SEH1L;SUPT4H1;TAF1;TAF11;TAF4;TAF5;TSG101;VPS28;VPS37B;VPS37C;VPS4A;VPS4B;VTA1,31,3.8025908195045496e-06,5,1.4375038814028207,FGFR2 Alternative Splicing R-HSA-6803529
Reactome_2022,Scavenging By Class F Receptors R-HSA-3000484,10,1.3599562928293945,0.2789269212345653,0.8132595272096463,1.9066530584491423,1.0843844009400527e-06,0.0,0.0,up,9,1,0.9,0.021484375,6,0.4666666666666666,APOB;CALR;HSP90AA1;HSPH1;HYOU1;SCARF1,6,CALR;HSPH1;HYOU1,3,3.816442376071119e-06,1,1.3599562928293945,Collagen Formation R-HSA-1474290
Reactome_2022,SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,10,1.7158300475616746,0.3520098334199722,1.025890774058529,2.4057693210648203,1.0915015022927577e-06,1.0372676646291392,0.7862488155325843,up,9,1,0.9,0.021484375,59,0.4781147784716027,CCNA2;CCND1;CCNE1;CDK2;CDK4;CDKN1A;CDKN1B;CKS1B;CUL1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSMF1;PTK6;RPS27A;SEM1;SKP2;UBA52;UBC,55,CCNA2;CCND1;CCNE1;CDK2;CUL1;PSMA1;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSMD6;PSMD8;PSME1;PSME2;SEM1;UBA52,36,3.834031490577862e-06,2,1.7158300475616746,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,10,1.820918603732365,0.3745342977577562,1.0868313801271627,2.5550058273375678,1.1631095080399945e-06,1.208679688636614,0.8146150460699384,up,9,1,0.9,0.021484375,50,0.5007082833133254,CDC25A;CHEK1;CHEK2;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;RPS27A;SEM1;UBA52;UBC,49,CDC25A;CHEK1;PSMA1;PSMA3;PSMA4;PSMA5;PSMA6;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSMD6;PSMD8;PSME1;PSME2;PSME4;SEM1;UBA52,32,4.0776455427216085e-06,2,1.820918603732365,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,10,1.3070866925312434,0.2691117334725748,0.7796276949249967,1.83454569013749,1.191529975130834e-06,0.0,0.0,up,10,0,1.0,0.001953125,81,0.3257204385121052,AGER;APP;ATG12;CASP10;CASP8;CHUK;CYLD;DHX58;EP300;FADD;HERC5;HMGB1;HOXC13;HSP90AA1;HSP90AB1;IFIH1;IFNA1;IFNA10;IFNA16;IFNA17;IFNA2;IFNA21;IFNA4;IFNA5;IFNA6;IFNA7;IFNB1;IKBKB;IKBKE;IKBKG;IRF3;IRF7;ISG15;MAP3K1;NFKB1;NFKB2;NFKBIA;NFKBIB;NKIRAS1;NKIRAS2;NLRC5;NLRX1;OTUD5;PCBP2;PDZD2;RELA;RIGI;RIPK1;RNF216;RPS27A;S100A12;S100B;SAA2;TANK;TBK1;TNFAIP3;TRAF3;TRIM4;UBA52;UBA7;UBC;UBE2D1;UBE2D3;UBE2L6,64,AGER;CASP10;CASP8;CYLD;DHX58;IFIH1;IRF7;ISG15;MAP3K1;NFKB2;NFKBIA;NLRC5;OTUD5;RELA;RNF216;S100A12;S100B;SAA2;TANK;TBK1;TNFAIP3;UBA52;UBA7;UBE2L6,24,4.169202562885258e-06,0,1.3070866925312434,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,Inwardly Rectifying K+ Channels R-HSA-1296065,10,1.3637753119808098,0.2812900429000701,0.8124468278966723,1.9151037960649475,1.2453113422683515e-06,0.0,0.0,up,9,1,0.9,0.021484375,35,0.3202703690171721,ABCC8;ABCC9;GABBR2;GNB1;GNB2;GNB3;GNB4;GNB5;GNG10;GNG11;GNG12;GNG13;GNG2;GNG4;GNG7;GNG8;GNGT1;GNGT2;KCNJ1;KCNJ10;KCNJ11;KCNJ14;KCNJ15;KCNJ16;KCNJ3;KCNJ4;KCNJ5;KCNJ6;KCNJ8;KCNJ9;UBD,31,GNB4;GNB5;GNG11;GNG2;GNGT2;KCNJ10;KCNJ15;KCNJ8;UBD,9,4.348973394137931e-06,3,1.3637753119808098,Chemokine Receptors Bind Chemokines R-HSA-380108
Reactome_2022,RIP-mediated NFkB Activation Via ZBP1 R-HSA-1810476,10,1.4987829077135006,0.3098192519215198,0.8915371739473218,2.1060286414796794,1.3141351049572592e-06,0.0,0.0,up,9,1,0.9,0.021484375,17,0.3411764705882353,CHUK;DHX9;IKBKB;IKBKG;MYD88;NFKB1;NFKB2;NFKBIA;NFKBIB;NKIRAS1;NKIRAS2;RELA;RIPK1;RIPK3;TLR3;ZBP1,16,NFKB2;NFKBIA;RELA;ZBP1,4,4.580482475660273e-06,0,1.4987829077135006,Interferon Alpha/Beta Signaling R-HSA-909733
Reactome_2022,Vif-mediated Degradation Of APOBEC3G R-HSA-180585,10,1.7751675422439015,0.3673826810339061,1.0550974874174457,2.495237597070357,1.3521553381412588e-06,1.181128541594803,0.821832390121058,up,9,1,0.9,0.021484375,52,0.4951051538176955,APOBEC3G;ELOB;ELOC;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;RBX1;RPS27A;SEM1;UBA52;UBC,50,APOBEC3G;ELOC;PSMA1;PSMA3;PSMA4;PSMA5;PSMA6;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSMD6;PSMD8;PSME1;PSME2;PSME4;SEM1;UBA52,32,4.701993813698432e-06,2,1.7751675422439015,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,Depolymerisation Of Nuclear Lamina R-HSA-4419969,10,1.4234556267463991,0.2946118637776281,0.846016373742248,2.0008948797505504,1.3541950121265245e-06,0.0,0.0,up,10,0,1.0,0.001953125,15,0.3504761904761905,CCNB1;CDK1;CNEP1R1;CTDNEP1;EMD;LEMD3;LMNA;LMNB1;LPIN1;LPIN2;PRKCA;PRKCB;TMPO,13,CCNB1;EMD;LMNB1;LPIN1;PRKCB,5,4.701993813698432e-06,2,1.4234556267463991,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,Linoleic Acid (LA) Metabolism R-HSA-2046105,10,1.4433830302404251,0.2997424857198292,0.8558877582295598,2.03087830225129,1.4689779654908364e-06,0.0,0.0,up,10,0,1.0,0.001953125,8,0.4916666666666666,ABCD1;ACSL1;ELOVL2;ELOVL3;ELOVL5;FADS2;MUSK,7,ACSL1;ELOVL2;ELOVL5;FADS2,4,5.0907684666147945e-06,77,1.4433830302404251,Linoleic Acid (LA) Metabolism R-HSA-2046105
Reactome_2022,Asymmetric Localization Of PCP Proteins R-HSA-4608870,10,1.6602829514116335,0.3454023859162357,0.9832942750158118,2.337271627807456,1.5335914380631976e-06,1.0141817862178104,0.8022658048958567,up,9,1,0.9,0.021484375,61,0.4374012195741351,DVL2;FZD2;FZD4;FZD8;FZD9;PARD6A;PRICKLE1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;RPS27A;SEM1;SMURF1;SMURF2;UBA52;UBC;WNT5A,56,FZD2;FZD4;PSMA1;PSMA3;PSMA4;PSMA5;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSME1;PSME2;PSME4;SEM1;WNT5A,29,5.304525643319932e-06,2,1.6602829514116335,Antigen processing-Cross Presentation R-HSA-1236975
Reactome_2022,SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion R-HSA-399955,10,1.2815340358323266,0.2666782582076256,0.7588446497453804,1.8042234219192728,1.5433148727872492e-06,0.0,0.0,up,9,1,0.9,0.021484375,14,0.5428571428571429,FES;FYN;NRP1;PIP5K1C;PLXNA1;PLXNA2;PLXNA3;PLXNA4;RNASE1;RND1;RRAS;SEMA3A;TLN1,13,FES;FYN;NRP1;PIP5K1C;PLXNA1;PLXNA3;RND1;RRAS;SEMA3A;TLN1,10,5.327970619984988e-06,1,1.2815340358323266,Collagen Formation R-HSA-1474290
Reactome_2022,Glycerophospholipid Biosynthesis R-HSA-1483206,10,-1.2162536726195488,0.2540672625033922,-1.7142255071261974,-0.7182818381129001,1.6918106878760495e-06,0.0,0.0,down,1,9,0.9,0.021484375,124,0.305133030685984,ABHD3;ABHD4;ACP6;AGK;AGPAT1;AGPAT2;AGPAT3;AGPAT4;AGPAT5;ALPP;BCHE;CDIPT;CEPT1;CHEK2;CHKA;CHKB;CHPT1;CPNE1;CPNE3;CPNE6;CRLS1;CSNK2A2;CSNK2B;DDHD2;DGAT1;DGAT2;ETNK1;ETNPPL;GNPAT;GPAM;GPAT2;GPAT3;GPAT4;GPCPD1;GPD1;GPD1L;GPD2;HADHA;HADHB;LCLAT1;LIPH;LPCAT1;LPCAT2;LPCAT3;LPCAT4;LPGAT1;LPIN1;LPIN2;LPIN3;MBOAT1;MBOAT2;MBOAT7;MFSD2A;MGLL;MIGA1;MIGA2;OSBPL10;OSBPL5;OSBPL8;PCTP;PCYT1A;PCYT2;PEMT;PHOSPHO1;PISD;PITPNB;PITPNM1;PITPNM2;PITPNM3;PLA1A;PLA2G12A;PLA2G15;PLA2G2A;PLA2G3;PLA2G4B;PLA2G4C;PLA2G4D;PLA2G4F;PLA2G6;PLA2R1;PLAAT1;PLAAT2;PLAAT3;PLAAT4;PLB1;PLD6;PNPLA2;PNPLA8;PRKCSH;PTDSS1;PTDSS2;PTPMT1;SELENOI;SH2D3C;SLC44A1;SLC44A2;SLC44A3;SLC44A4;SLC44A5;STARD10;STARD7;TAFAZZIN;TMEM86B,103,ABHD3;ABHD4;AGPAT1;AGPAT2;AGPAT3;AGPAT5;BCHE;CDIPT;CHKA;CHPT1;CPNE3;CRLS1;CSNK2B;DDHD2;ETNK1;GNPAT;GPAM;GPAT3;GPD1L;HADHA;HADHB;LPCAT3;MBOAT1;MBOAT2;MGLL;MIGA1;MIGA2;PCTP;PCYT2;PLA2G12A;PLA2G15;PLA2G6;PLA2R1;PLAAT2;SLC44A1;SLC44A3;STARD10;STARD7,38,5.818413563436832e-06,4,1.2162536726195488,Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517
Reactome_2022,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,10,1.8139967862908355,0.3796059879904938,1.0699690498294676,2.558024522752203,1.764931168324324e-06,1.239720620640773,0.8118797548731773,up,9,1,0.9,0.021484375,58,0.4710951838977924,CCNB1;CCNB2;CDK1;CDKN1A;FKBPL;GTSE1;HSP90AA1;HSP90AB1;MAPRE1;PLK1;PSMA1;PSMA2;PSMA3;PSMA4;PSMA5;PSMA6;PSMA7;PSMA8;PSMB1;PSMB10;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6;PSMB7;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD10;PSMD11;PSMD12;PSMD13;PSMD14;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD7;PSMD8;PSMD9;PSME1;PSME2;PSME3;PSME4;PSMF1;RPS27A;SEM1;UBA52;UBC,56,CCNB1;CCNB2;CDK1;GTSE1;PLK1;PSMA1;PSMA3;PSMA4;PSMA5;PSMB1;PSMB10;PSMB2;PSMB4;PSMB5;PSMB6;PSMB8;PSMB9;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMD12;PSMD13;PSMD14;PSMD4;PSMD6;PSMD8;PSME1;PSME2;PSME4;SEM1;UBA52,33,6.058369038896968e-06,2,1.8139967862908355,Antigen processing-Cross Presentation R-HSA-1236975
