library,term,gene,n_datasets_in_lead,n_datasets_tested,lead_frequency,gene_hedges_g,gene_q_value,gene_direction,gene_datasets
Reactome_2022,HIV Infection R-HSA-162906,POLR2F,2,3,0.6666666666666666,-0.3176424066106643,0.31906688788387694,down,3
Reactome_2022,HIV Infection R-HSA-162906,SEH1L,2,3,0.6666666666666666,-0.24904118640564468,0.49343303048535947,down,3
Reactome_2022,HIV Infection R-HSA-162906,AP2M1,2,3,0.6666666666666666,-0.358851491488639,0.4592439986303717,down,3
Reactome_2022,HIV Infection R-HSA-162906,GTF2H1,2,3,0.6666666666666666,-0.4136635143489459,0.741728233222319,down,3
Reactome_2022,HIV Infection R-HSA-162906,CHMP6,2,3,0.6666666666666666,-0.025172853410183212,0.9845102451321224,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMA6,2,3,0.6666666666666666,-0.1893958594803881,0.6363875510663858,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD9,2,3,0.6666666666666666,-0.12002125375097497,0.752376081316546,down,3
Reactome_2022,HIV Infection R-HSA-162906,NCBP1,2,3,0.6666666666666666,-0.8050833547972168,0.6519615289936669,down,3
Reactome_2022,HIV Infection R-HSA-162906,SLC25A5,2,3,0.6666666666666666,-0.6346546523462336,0.6307472249429009,down,3
Reactome_2022,HIV Infection R-HSA-162906,XRCC4,2,3,0.6666666666666666,-0.5465307060678304,0.6806632249210278,down,3
Reactome_2022,HIV Infection R-HSA-162906,NMT2,2,3,0.6666666666666666,-0.7903601731408435,0.6246806057639427,down,3
Reactome_2022,HIV Infection R-HSA-162906,CCNT2,2,3,0.6666666666666666,-0.533960296533981,0.39424982142764264,down,3
Reactome_2022,HIV Infection R-HSA-162906,VTA1,2,3,0.6666666666666666,-0.7709569156449749,0.6549226995151628,down,3
Reactome_2022,HIV Infection R-HSA-162906,GTF2A2,2,3,0.6666666666666666,-0.31916014837802853,0.629938996674101,down,3
Reactome_2022,HIV Infection R-HSA-162906,PDCD6IP,2,3,0.6666666666666666,-0.8895657074087719,0.6565612540334843,down,3
Reactome_2022,HIV Infection R-HSA-162906,CUL5,2,3,0.6666666666666666,-0.17096677960384593,0.8262487615609486,down,3
Reactome_2022,HIV Infection R-HSA-162906,CHMP2A,2,3,0.6666666666666666,-0.555775660564487,0.6102492282047107,down,3
Reactome_2022,HIV Infection R-HSA-162906,POLR2H,2,3,0.6666666666666666,-0.7252292264752317,0.6236355821581283,down,3
Reactome_2022,HIV Infection R-HSA-162906,CHMP4C,2,3,0.6666666666666666,-0.19348206355652484,0.7700548050440342,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMA2,2,3,0.6666666666666666,-0.22573528508776572,0.7604314228499922,down,3
Reactome_2022,HIV Infection R-HSA-162906,SLC25A4,2,3,0.6666666666666666,-0.5523214670066606,0.6730510702099108,down,3
Reactome_2022,HIV Infection R-HSA-162906,TAF7L,2,3,0.6666666666666666,-0.18572971524389573,0.8126078383750313,down,3
Reactome_2022,HIV Infection R-HSA-162906,VPS4B,2,3,0.6666666666666666,-0.35433272301500046,0.702182042896573,down,3
Reactome_2022,HIV Infection R-HSA-162906,AP1M1,1,3,0.3333333333333333,0.05856309738803284,0.9616630002497181,up,3
Reactome_2022,HIV Infection R-HSA-162906,KPNB1,1,3,0.3333333333333333,0.03600956786310265,0.9758525851112633,up,3
Reactome_2022,HIV Infection R-HSA-162906,GTF2F1,1,3,0.3333333333333333,-0.20147446060346422,0.7696175747916089,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD3,1,3,0.3333333333333333,-0.24529056455288978,0.6580694586744877,down,3
Reactome_2022,HIV Infection R-HSA-162906,RANGAP1,1,3,0.3333333333333333,-0.00921096683295239,0.9935799888686067,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSMC4,1,3,0.3333333333333333,-0.36846963448763265,0.20103361937859487,down,3
Reactome_2022,HIV Infection R-HSA-162906,GTF2H4,1,3,0.3333333333333333,-0.0289879560031339,0.9755030706577308,up,3
Reactome_2022,HIV Infection R-HSA-162906,AP1B1,1,3,0.3333333333333333,-0.13663815829651577,0.8253519119705776,up,3
Reactome_2022,HIV Infection R-HSA-162906,POLR2E,1,3,0.3333333333333333,-0.22411231443198928,0.6611425995145719,down,3
Reactome_2022,HIV Infection R-HSA-162906,ELOB,1,3,0.3333333333333333,0.055845127848039376,0.9484782672469876,up,3
Reactome_2022,HIV Infection R-HSA-162906,SUPT16H,1,3,0.3333333333333333,0.03454333475746615,0.968343187979713,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSME3,1,3,0.3333333333333333,-0.29138249609316164,0.38545254639487264,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMC3,1,3,0.3333333333333333,-0.18688427246434747,0.6649849624539158,up,3
Reactome_2022,HIV Infection R-HSA-162906,NELFE,1,3,0.3333333333333333,-0.2779670248434252,0.4175986986150518,down,3
Reactome_2022,HIV Infection R-HSA-162906,UBC,1,3,0.3333333333333333,-0.04928391821476925,0.9430069129968032,down,3
Reactome_2022,HIV Infection R-HSA-162906,CHMP7,1,3,0.3333333333333333,-0.05240400695756851,0.9360360374700426,up,3
Reactome_2022,HIV Infection R-HSA-162906,RCC1,1,3,0.3333333333333333,-0.15628650070051914,0.7026830742684289,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSMB5,1,3,0.3333333333333333,-0.10010209269744344,0.8400516141939639,down,3
Reactome_2022,HIV Infection R-HSA-162906,ERCC3,1,3,0.3333333333333333,-0.05832731256439572,0.9385822591617469,down,3
Reactome_2022,HIV Infection R-HSA-162906,SUPT5H,1,3,0.3333333333333333,0.05654088967519252,0.941157843078509,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD13,1,3,0.3333333333333333,-0.23750284952591175,0.5241821680335146,down,3
Reactome_2022,HIV Infection R-HSA-162906,ELOA,1,3,0.3333333333333333,-0.20296979211094462,0.6145806052969012,down,3
Reactome_2022,HIV Infection R-HSA-162906,AP2B1,1,3,0.3333333333333333,0.20179764052210558,0.8139530760919972,up,3
Reactome_2022,HIV Infection R-HSA-162906,NUP214,1,3,0.3333333333333333,0.32088567837250465,0.8044664651769842,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSMC1,1,3,0.3333333333333333,-0.24356787398224267,0.5059713534954614,down,3
Reactome_2022,HIV Infection R-HSA-162906,AP1S3,1,3,0.3333333333333333,0.10354279298122948,0.88519064380156,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSME4,1,3,0.3333333333333333,-0.12046241043036889,0.7734711934793586,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSMA5,1,3,0.3333333333333333,-0.04307227781732573,0.9412868820442865,down,3
Reactome_2022,HIV Infection R-HSA-162906,RANBP2,1,3,0.3333333333333333,-0.026345155242544206,0.9629480966434522,up,3
Reactome_2022,HIV Infection R-HSA-162906,GTF2E2,1,3,0.3333333333333333,-0.00502988996831506,0.9942220016756672,up,3
Reactome_2022,HIV Infection R-HSA-162906,TAF15,1,3,0.3333333333333333,-0.16323319457401736,0.6731254032359836,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD12,1,3,0.3333333333333333,0.16044971057169533,0.8283462451444003,up,3
Reactome_2022,HIV Infection R-HSA-162906,SEC13,1,3,0.3333333333333333,0.42075021736482854,0.7056599299318266,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSMB6,1,3,0.3333333333333333,0.020536897046128974,0.9782279768435495,down,3
Reactome_2022,HIV Infection R-HSA-162906,POLR2D,1,3,0.3333333333333333,0.18344373479902326,0.8023539160157601,up,3
Reactome_2022,HIV Infection R-HSA-162906,UBAP1,1,3,0.3333333333333333,-0.14269634943170859,0.729481573774121,down,3
Reactome_2022,HIV Infection R-HSA-162906,TAF9B,1,3,0.3333333333333333,0.08435487747214163,0.8923387324704058,up,3
Reactome_2022,HIV Infection R-HSA-162906,NUP93,1,3,0.3333333333333333,-0.16317818177289517,0.6731316706748968,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMC5,1,3,0.3333333333333333,-0.14141248128316392,0.7121653317930533,down,3
Reactome_2022,HIV Infection R-HSA-162906,BTRC,1,3,0.3333333333333333,-0.10499245400934598,0.783185115376305,down,3
Reactome_2022,HIV Infection R-HSA-162906,NUP133,1,3,0.3333333333333333,-0.09218063972175758,0.9222241880595441,up,3
Reactome_2022,HIV Infection R-HSA-162906,NUP43,1,3,0.3333333333333333,-0.1765292120521633,0.7163799232775635,down,3
Reactome_2022,HIV Infection R-HSA-162906,NUP107,1,3,0.3333333333333333,-0.16358526273338544,0.761952254181792,down,3
Reactome_2022,HIV Infection R-HSA-162906,NUP153,1,3,0.3333333333333333,-0.09395401039241721,0.9044236640374588,down,3
Reactome_2022,HIV Infection R-HSA-162906,SLC25A6,1,3,0.3333333333333333,-0.048311637941719617,0.9397927922887201,up,3
Reactome_2022,HIV Infection R-HSA-162906,AP2A2,1,3,0.3333333333333333,0.16860458438168427,0.9026426658566021,down,3
Reactome_2022,HIV Infection R-HSA-162906,SKP1,1,3,0.3333333333333333,-0.1350512653904104,0.866513390169845,down,3
Reactome_2022,HIV Infection R-HSA-162906,POLR2J,1,3,0.3333333333333333,-0.1490400852986543,0.7769236059957824,down,3
Reactome_2022,HIV Infection R-HSA-162906,NELFB,1,3,0.3333333333333333,-0.18527345414054702,0.643919051487004,down,3
Reactome_2022,HIV Infection R-HSA-162906,NUP160,1,3,0.3333333333333333,0.06381642946535779,0.946604377696034,down,3
Reactome_2022,HIV Infection R-HSA-162906,PPIA,1,3,0.3333333333333333,0.16048186778440213,0.873794320050011,up,3
Reactome_2022,HIV Infection R-HSA-162906,GTF2F2,1,3,0.3333333333333333,-0.17812439180258527,0.6565612540334843,down,3
Reactome_2022,HIV Infection R-HSA-162906,NUP37,1,3,0.3333333333333333,0.01586633421931276,0.9759198624326941,up,3
Reactome_2022,HIV Infection R-HSA-162906,GTF2H5,1,3,0.3333333333333333,0.06981371890883628,0.9450738822152376,down,3
Reactome_2022,HIV Infection R-HSA-162906,AP2S1,1,3,0.3333333333333333,0.3716711064903399,0.7775918461600876,up,3
Reactome_2022,HIV Infection R-HSA-162906,XRCC6,1,3,0.3333333333333333,-0.13642240837411768,0.7207418497723298,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMF1,1,3,0.3333333333333333,0.0009446811273683131,0.9984635817014167,up,3
Reactome_2022,HIV Infection R-HSA-162906,CCNH,1,3,0.3333333333333333,0.04344410598132801,0.9519304062440231,down,3
Reactome_2022,HIV Infection R-HSA-162906,POLR2G,1,3,0.3333333333333333,0.04632291928554246,0.9370450410788772,up,3
Reactome_2022,HIV Infection R-HSA-162906,TAF4,1,3,0.3333333333333333,-0.09539223858829021,0.805915145389931,down,3
Reactome_2022,HIV Infection R-HSA-162906,TBP,1,3,0.3333333333333333,-0.18105583324623462,0.6518162089814861,down,3
Reactome_2022,HIV Infection R-HSA-162906,NELFCD,1,3,0.3333333333333333,-0.0621845846058715,0.8796083416075249,up,3
Reactome_2022,HIV Infection R-HSA-162906,RNMT,1,3,0.3333333333333333,0.15138162291097929,0.8268190225158815,up,3
Reactome_2022,HIV Infection R-HSA-162906,CHMP5,1,3,0.3333333333333333,-0.47820520285232915,0.7311247297426786,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD10,1,3,0.3333333333333333,-0.45055057179079244,0.7311247297426786,down,3
Reactome_2022,HIV Infection R-HSA-162906,CHMP4B,1,3,0.3333333333333333,-0.3722927524001087,0.8076708419490256,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSMC6,1,3,0.3333333333333333,-0.37516768839238385,0.7680608612636327,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSMA3,1,3,0.3333333333333333,-0.38939130104042236,0.7463783538659065,up,3
Reactome_2022,HIV Infection R-HSA-162906,RBX1,1,3,0.3333333333333333,-0.3386937408085064,0.7276351043382026,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMA7,1,3,0.3333333333333333,-0.29140001947776956,0.7399141289898692,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMA1,1,3,0.3333333333333333,-0.17695506270416234,0.8677786742875507,up,3
Reactome_2022,HIV Infection R-HSA-162906,CDK7,1,3,0.3333333333333333,-0.17759767724698877,0.8785133824378738,down,3
Reactome_2022,HIV Infection R-HSA-162906,NCBP2,1,3,0.3333333333333333,-0.23313689199118495,0.8069257967490329,down,3
Reactome_2022,HIV Infection R-HSA-162906,CHMP2B,1,3,0.3333333333333333,-0.1151098764500921,0.9146275674370227,down,3
Reactome_2022,HIV Infection R-HSA-162906,VPS28,1,3,0.3333333333333333,-0.16103714547526252,0.8023539160157601,up,3
Reactome_2022,HIV Infection R-HSA-162906,SUPT4H1,1,3,0.3333333333333333,-0.16269955116185136,0.8638252609175533,down,3
Reactome_2022,HIV Infection R-HSA-162906,TSG101,1,3,0.3333333333333333,-0.1581516324451511,0.8011195305008986,down,3
Reactome_2022,HIV Infection R-HSA-162906,CCNK,1,3,0.3333333333333333,-0.15237615637287352,0.7554205193501827,down,3
Reactome_2022,HIV Infection R-HSA-162906,ATP6V1H,1,3,0.3333333333333333,-0.11279542884748764,0.8619360371236733,down,3
Reactome_2022,HIV Infection R-HSA-162906,ELOC,1,3,0.3333333333333333,-0.04993004730569612,0.9353745598840754,up,3
Reactome_2022,HIV Infection R-HSA-162906,TAF9,1,3,0.3333333333333333,-0.13294527862370176,0.8474430942246514,down,3
Reactome_2022,HIV Infection R-HSA-162906,POLR2B,1,3,0.3333333333333333,-0.16945611400127608,0.6657859659808384,down,3
Reactome_2022,HIV Infection R-HSA-162906,TAF13,1,3,0.3333333333333333,-0.0842543690781477,0.8766467598672177,down,3
Reactome_2022,HIV Infection R-HSA-162906,GTF2H2,1,3,0.3333333333333333,-0.2279297640962017,0.6417399791100686,down,2
Reactome_2022,HIV Infection R-HSA-162906,POLR2K,1,3,0.3333333333333333,-0.11317977559926258,0.766197111939406,down,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD5,1,3,0.3333333333333333,0.125285812740501,0.9191285699889596,up,3
Reactome_2022,HIV Infection R-HSA-162906,PSMD14,1,3,0.3333333333333333,0.037884153168994676,0.9385822591617469,up,3
Reactome_2022,HIV Infection R-HSA-162906,LIG4,1,3,0.3333333333333333,-0.20344202431556993,0.6137394378522891,down,3
Reactome_2022,HIV Infection R-HSA-162906,TAF2,1,3,0.3333333333333333,-0.0703744939279149,0.8616014235549208,down,3
Reactome_2022,HIV Infection R-HSA-162906,TAF1L,1,3,0.3333333333333333,-0.08228728729794725,0.8336517569187321,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,TAF5,3,3,1.0,-0.9608615734057755,0.43855426371753825,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,GTF2B,3,3,1.0,-0.38488799645465804,0.17165895047078097,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NUP88,3,3,1.0,-0.318948918700362,0.3178539471369539,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NUP42,3,3,1.0,-0.3107278440237352,0.3380936423380892,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,TAF11,3,3,1.0,-0.8972881732815988,0.3468563252464165,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NUP98,2,3,0.6666666666666666,-0.008039593819746036,0.9956295056796588,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,MVB12B,2,3,0.6666666666666666,-0.508904566876939,0.5072344053310645,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NDC1,2,3,0.6666666666666666,-0.32995911593037175,0.2927215654944428,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NELFA,2,3,0.6666666666666666,-0.020638630699188813,0.9860485196464616,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,POLR2F,2,3,0.6666666666666666,-0.3176424066106643,0.31906688788387694,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,SEH1L,2,3,0.6666666666666666,-0.24904118640564468,0.49343303048535947,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,ELOA,2,3,0.6666666666666666,-0.20296979211094462,0.6145806052969012,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,KPNA1,2,3,0.6666666666666666,-0.44415745279970076,0.18945574834544304,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,GTF2H1,2,3,0.6666666666666666,-0.4136635143489459,0.741728233222319,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,CHMP6,2,3,0.6666666666666666,-0.025172853410183212,0.9845102451321224,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NUP93,2,3,0.6666666666666666,-0.16317818177289517,0.6731316706748968,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NCBP1,2,3,0.6666666666666666,-0.8050833547972168,0.6519615289936669,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,XRCC4,2,3,0.6666666666666666,-0.5465307060678304,0.6806632249210278,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NMT2,2,3,0.6666666666666666,-0.7903601731408435,0.6246806057639427,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,CCNT2,2,3,0.6666666666666666,-0.533960296533981,0.39424982142764264,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,VTA1,2,3,0.6666666666666666,-0.7709569156449749,0.6549226995151628,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,GTF2A2,2,3,0.6666666666666666,-0.31916014837802853,0.629938996674101,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,PDCD6IP,2,3,0.6666666666666666,-0.8895657074087719,0.6565612540334843,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,CHMP2A,2,3,0.6666666666666666,-0.555775660564487,0.6102492282047107,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,POLR2H,2,3,0.6666666666666666,-0.7252292264752317,0.6236355821581283,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,CHMP4C,2,3,0.6666666666666666,-0.19348206355652484,0.7700548050440342,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,TAF7L,2,3,0.6666666666666666,-0.18572971524389573,0.8126078383750313,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,VPS4B,2,3,0.6666666666666666,-0.35433272301500046,0.702182042896573,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,TAF9,2,3,0.6666666666666666,-0.13294527862370176,0.8474430942246514,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,CHMP5,2,3,0.6666666666666666,-0.47820520285232915,0.7311247297426786,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,SUPT4H1,2,3,0.6666666666666666,-0.16269955116185136,0.8638252609175533,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,POLR2B,2,3,0.6666666666666666,-0.16945611400127608,0.6657859659808384,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,GTF2F1,1,3,0.3333333333333333,-0.20147446060346422,0.7696175747916089,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,RANGAP1,1,3,0.3333333333333333,-0.00921096683295239,0.9935799888686067,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,GTF2H4,1,3,0.3333333333333333,-0.0289879560031339,0.9755030706577308,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,POLR2E,1,3,0.3333333333333333,-0.22411231443198928,0.6611425995145719,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,ELOB,1,3,0.3333333333333333,0.055845127848039376,0.9484782672469876,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,SUPT16H,1,3,0.3333333333333333,0.03454333475746615,0.968343187979713,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NELFE,1,3,0.3333333333333333,-0.2779670248434252,0.4175986986150518,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,UBC,1,3,0.3333333333333333,-0.04928391821476925,0.9430069129968032,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,CHMP7,1,3,0.3333333333333333,-0.05240400695756851,0.9360360374700426,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,RCC1,1,3,0.3333333333333333,-0.15628650070051914,0.7026830742684289,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,ERCC3,1,3,0.3333333333333333,-0.05832731256439572,0.9385822591617469,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,SUPT5H,1,3,0.3333333333333333,0.05654088967519252,0.941157843078509,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NUP214,1,3,0.3333333333333333,0.32088567837250465,0.8044664651769842,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,RANBP2,1,3,0.3333333333333333,-0.026345155242544206,0.9629480966434522,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,GTF2E2,1,3,0.3333333333333333,-0.00502988996831506,0.9942220016756672,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,TAF15,1,3,0.3333333333333333,-0.16323319457401736,0.6731254032359836,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,SEC13,1,3,0.3333333333333333,0.42075021736482854,0.7056599299318266,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,POLR2D,1,3,0.3333333333333333,0.18344373479902326,0.8023539160157601,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,UBAP1,1,3,0.3333333333333333,-0.14269634943170859,0.729481573774121,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,TAF9B,1,3,0.3333333333333333,0.08435487747214163,0.8923387324704058,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NUP133,1,3,0.3333333333333333,-0.09218063972175758,0.9222241880595441,up,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NUP43,1,3,0.3333333333333333,-0.1765292120521633,0.7163799232775635,down,3
Reactome_2022,HIV Life Cycle R-HSA-162587,NUP107,1,3,0.3333333333333333,-0.16358526273338544,0.761952254181792,down,3
