Supplementary Table 2: Differential expression results (DESeq2) of ulcerative colitis patients vs healthy controls. (i) UC vs CON);;;;;;
row;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
ZNF211;39.89359558;-0.167720642;0.060154706;-2.788154942;0.005300918;0.010798941
SMAD5;132.133826;-0.167150542;0.059947931;-2.788262065;0.005299166;0.010798941
SEPT6;1534.651822;0.133200753;0.047783445;2.787592076;0.005310136;0.010815148
RAB30.AS1;14.81657683;0.280278197;0.100553697;2.787348517;0.005314129;0.010821344
TYW3;50.12776623;-0.189336895;0.067933883;-2.787076011;0.0053186;0.01082851
DPY19L3;73.51843326;0.186874167;0.067056936;2.786798473;0.005323157;0.010835849
IFT46;30.71157052;-0.2070534;0.074304983;-2.786534504;0.005327495;0.010842738
PLXNA3.1;20.13323143;0.262226794;0.094108206;2.786439207;0.005329061;0.010843987
SCAI;37.97525541;0.206682928;0.074176243;2.786376335;0.005330095;0.010844151
MRPL42;47.44861497;-0.226893778;0.08143597;-2.786161659;0.005333627;0.010849395
RP11.708J19.1;19.43131957;0.227886026;0.081797535;2.785976712;0.005336671;0.010853647
PKM;669.3337853;0.12309653;0.044211409;2.784270707;0.005364824;0.010908954
SPECC1L;80.02412283;-0.126816203;0.04555689;-2.783688774;0.005374458;0.010926591
PSMD5;66.52635839;-0.15476345;0.055620562;-2.782486284;0.005394415;0.010965205
RAB11B;400.3695778;0.12528037;0.045026776;2.78235263;0.005396637;0.010967763
DMTN;2469.926887;0.297189179;0.106814853;2.782283284;0.00539779;0.010968148
NTMT1;45.4688687;0.161484326;0.058051165;2.781758572;0.005406524;0.010983933
SLC9A1;85.62020524;0.158042965;0.056818615;2.781534986;0.00541025;0.01098954
SUPT20H;256.1662607;0.100750915;0.03622621;2.781160765;0.005416491;0.011000252
RAC1;1227.671827;0.081268101;0.029222954;2.780968079;0.005419707;0.011004819
PTGDS;24.29182529;-0.332267747;0.11950381;-2.780394582;0.005429288;0.011022308
C19orf66;97.62479763;0.13135009;0.047245154;2.780181255;0.005432857;0.011027584
TXNDC11;84.13230785;-0.142194175;0.051156687;-2.779581394;0.005442901;0.011046002
IL23A;35.0635278;-0.274892313;0.098904167;-2.779380499;0.005446269;0.011050865
GIMAP1;537.2757379;-0.113603585;0.040882997;-2.778748924;0.005456869;0.011070398
ALDH3A2;53.30964621;-0.161152218;0.057997109;-2.778625045;0.00545895;0.011072646
CARM1;341.4949374;0.236535392;0.085173824;2.777090185;0.005484796;0.011123088
JAKMIP1;28.48269515;-0.294073738;0.105897648;-2.776961948;0.00548696;0.011125494
TCF20;158.4202745;-0.106024883;0.038183554;-2.776715915;0.005491115;0.011131934
MECR;21.52354263;0.226511562;0.08158146;2.776507819;0.005494631;0.011136075
CLIC3;24.81734437;-0.303254103;0.109222537;-2.776479206;0.005495115;0.011136075
LACC1;14.72698755;-0.320617518;0.115524836;-2.77531248;0.005514869;0.011174117
TRAF6;45.19580572;-0.157116334;0.056618875;-2.77498156;0.005520484;0.011183501
ZNF829;16.77563563;-0.290503207;0.104727834;-2.773887277;0.005539087;0.01121919
MARCKS;870.4843542;-0.178261823;0.064269144;-2.773676634;0.005542674;0.011224458
RP11.65J3.1;23.52987661;0.248555056;0.089626051;2.773245634;0.005550021;0.011237336
PFKL;263.6182013;0.125968269;0.045434524;2.772523167;0.005562356;0.011260307
MAPRE1;209.9245149;-0.116777326;0.04214604;-2.770778164;0.005592251;0.011318812
MTMR4;115.156028;-0.10049884;0.036280374;-2.770060778;0.005604583;0.011341755
TRIM35;48.50657282;-0.162078289;0.058526945;-2.769293526;0.0056178;0.011366479
ASF1A;37.09318511;-0.232491479;0.083961804;-2.769014829;0.005622608;0.011374183
STAM;81.18706272;-0.125898402;0.045476406;-2.768433405;0.00563265;0.011392472
FAM229A;35.34393983;0.17676717;0.0638711;2.767561066;0.005647746;0.011418946
APOL2;200.9677404;0.154217213;0.055722647;2.767585889;0.005647316;0.011418946
RSAD2;162.5623062;-0.467241298;0.168970756;-2.765219903;0.005688443;0.011499186
TSPAN9;30.29209445;0.3038343;0.109892259;2.764838053;0.005695106;0.011509785
C6orf47;122.440624;0.107331256;0.038820573;2.76480348;0.00569571;0.011509785
TTC37;91.90690532;-0.175670317;0.06358687;-2.762682246;0.005732855;0.01158279
MME;760.0407745;0.197459806;0.071513537;2.761152858;0.005759771;0.011635106
WTAP;487.711919;-0.124701927;0.045168737;-2.76080174;0.005765967;0.011645554
APOL3;228.6331183;-0.138275164;0.050109928;-2.759436464;0.005790115;0.011692249
CTDSP2;563.0171789;-0.117698544;0.042659881;-2.758998417;0.005797882;0.011705856
CCPG1;228.0392921;-0.203312583;0.073722175;-2.757821261;0.0058188;0.011746007
SNX6;266.6883793;-0.120399345;0.043669876;-2.757034255;0.005832824;0.011772226
BTBD19;10.28372592;0.36862943;0.133725147;2.756620117;0.005840216;0.011785054
PANX1;12.06289954;-0.301201724;0.10935964;-2.754231119;0.005883021;0.011869326
GUSBP1;14.23027828;0.343637868;0.124799248;2.753525151;0.005895724;0.011892846
DHCR24;14.78557026;0.32118769;0.116712721;2.751951019;0.005924138;0.011948045
PGM2L1;138.8281291;0.167593735;0.060920476;2.75102473;0.005940916;0.011979759
CD300LF;197.2509217;-0.113417511;0.041240537;-2.750146318;0.005956866;0.012009793
RP11.334C17.5;83.86429802;0.168858456;0.061411764;2.749610886;0.005966607;0.012027301
GPR107;194.2315294;-0.098591673;0.035859766;-2.749367437;0.005971041;0.012034107
CLYBL;24.4227645;-0.245709391;0.089375997;-2.749165322;0.005974724;0.012039397
SLC1A5;260.2226675;0.27904958;0.101528073;2.748496772;0.005986922;0.012059705
AGPAT4;55.50943897;-0.166494882;0.060576294;-2.748515488;0.005986581;0.012059705
XRRA1;93.44049206;0.271168048;0.098679232;2.747974859;0.005996461;0.012076217
FBLN5;38.52959353;-0.268926381;0.097865001;-2.74793212;0.005997242;0.012076217
DDHD1;66.25613442;-0.182348809;0.066377647;-2.747141811;0.006011713;0.012103214
FOXO3;647.8223823;0.219363609;0.07985622;2.746982115;0.006014641;0.012106967
NAGPA;75.92712012;-0.146969605;0.053507902;-2.74668973;0.006020006;0.012115621
TWISTNB;89.40453605;-0.151708355;0.055240802;-2.746309779;0.006026983;0.012127517
SH3BP5L;192.8771154;0.152170144;0.055423037;2.745611798;0.006039818;0.012151196
PCYT1A;575.405292;0.079993408;0.029143252;2.744834655;0.006054139;0.012177854
RGS18;366.4243954;-0.235832686;0.085922885;-2.744701679;0.006056593;0.012180635
EHBP1;40.25312855;-0.175519486;0.063971603;-2.743709375;0.006074929;0.012215354
AGPAT5;60.4448009;-0.186081659;0.067823433;-2.743618974;0.006076602;0.012216559
LEMD2;151.2250881;0.081200999;0.02960116;2.743169469;0.006084927;0.012231134
AGPS;65.93823572;-0.174765948;0.063720247;-2.742706696;0.006093509;0.012246219
GAMT;14.83914643;0.28620833;0.104362843;2.742435158;0.006098549;0.012254184
MSR1;16.54329533;0.374575888;0.136629151;2.74155175;0.006114973;0.012285016
HIRA;13.43270087;-0.263896261;0.096265062;-2.741350341;0.006118723;0.012290379
TBC1D4;165.6241721;-0.21215947;0.077453457;-2.739186583;0.006159141;0.012369381
MTUS1;19.07643446;0.374259542;0.136643678;2.738945163;0.006163665;0.012376283
CNP;162.5564219;-0.128757352;0.04702552;-2.738031427;0.006180817;0.012408533
B4GALT7;63.15007571;0.15139222;0.055299231;2.737691249;0.006187213;0.012419182
SAT2;170.7186642;0.103506838;0.037814484;2.737227292;0.006195947;0.012434519
CNDP2;271.9417293;-0.120733166;0.044112943;-2.736910269;0.006201921;0.012444313
MT.ND2;5171.553262;0.146218795;0.053426764;2.736808002;0.006203849;0.012445986
NCOA7;208.5139208;-0.121296555;0.044328107;-2.736335086;0.006212773;0.012461692
GPR160;63.85035951;0.249568231;0.091227126;2.735680068;0.006225152;0.012484321
SNHG8;148.7297514;0.32562903;0.119108932;2.73387582;0.006259365;0.012550721
STUB1;177.6101742;0.099340038;0.036360144;2.732113466;0.006292946;0.012615833
ZNF426;11.49822873;0.34029184;0.124562109;2.731904943;0.006296931;0.012621596
ZNF767;39.03160215;0.174438899;0.063860944;2.731542744;0.006303856;0.012633252
RNASE6;345.3246675;0.148454995;0.054360477;2.730936238;0.006315469;0.012654295
MMD;114.1958927;-0.190983299;0.069938307;-2.730739528;0.006319239;0.012659621
TMEM5;21.91684122;-0.230842215;0.084545;-2.730406479;0.006325628;0.012670188
SLAMF1;67.17952625;-0.180113919;0.065989099;-2.729449597;0.006344015;0.01270478
MRPS27;206.5885234;-0.125475019;0.045982262;-2.72877005;0.006357102;0.012728748
UBE2J2;201.6590264;0.08027313;0.029431014;2.727501312;0.0063816;0.012775553
ACADVL;305.0176434;0.08825967;0.03236897;2.726675305;0.006397596;0.012805322
TDP2;210.359323;-0.181948186;0.066754964;-2.725612817;0.006418224;0.01284435
COLQ;16.48541519;-0.297395638;0.10914126;-2.724869017;0.0064327;0.012871057
FOXP1;1350.238462;0.084195439;0.030899864;2.724783496;0.006434366;0.012872127
PPIL1;29.83262249;-0.23334884;0.085656972;-2.724224722;0.006445263;0.01289166
CTD.2196E14.9;13.99497601;0.318432181;0.116945657;2.722907291;0.006471021;0.012940905
DPCD;26.24261779;0.322953919;0.118625768;2.722460084;0.006479786;0.012956156
AAGAB;156.0451169;-0.154981709;0.056928301;-2.722401785;0.006480929;0.012956165
BAK1P1;16.94913471;0.218865028;0.08042347;2.721407413;0.006500459;0.012992924
MRPL16;94.11681341;-0.139520261;0.051292345;-2.720099114;0.006526235;0.013040604
FHL1;42.27862563;-0.223913982;0.082318886;-2.720080322;0.006526606;0.013040604
RHOQ;333.9229233;-0.102848133;0.037816277;-2.719678952;0.006534533;0.013054149
ZNF574;27.00374568;-0.181459452;0.066725993;-2.719471725;0.006538628;0.013060038
LYSMD3;78.27425217;-0.214197885;0.078770294;-2.719272396;0.00654257;0.013065618
ACTA2;39.34010673;0.257682137;0.094772046;2.718967739;0.006548599;0.013075363
CCDC6;70.17081743;-0.147313215;0.054192589;-2.718327687;0.006561282;0.013096089
SBDS;31.16147031;-0.254470442;0.093611809;-2.718358333;0.006560674;0.013096089
TXNIP;10868.66417;-0.138790397;0.051068068;-2.717753023;0.006572688;0.013116553
ST3GAL3;17.64685226;0.266047358;0.097947402;2.716226808;0.006603067;0.013174866
S100A13;8.730425417;0.329182676;0.121230839;2.715337765;0.006620821;0.013206497
MIOS;37.0197657;-0.204050564;0.075147979;-2.715316745;0.006621241;0.013206497
SLC39A4;18.34606182;0.245839138;0.09056026;2.714647003;0.006634645;0.013230912
WASL;36.16387758;-0.205238745;0.075618203;-2.7141447;0.006644714;0.013248669
CHN2;41.30135237;-0.188458498;0.069444329;-2.713806883;0.006651493;0.013259862
PRRC2C;1444.433375;-0.094952379;0.034998311;-2.713056079;0.006666582;0.013287615
HOXB.AS1;38.31018134;0.252511028;0.093084347;2.712712029;0.006673507;0.013296454
LINC00243;66.57531481;0.177338041;0.065374185;2.712661579;0.006674523;0.013296454
ZNF775;60.62903199;0.146457006;0.053988927;2.712723042;0.006673286;0.013296454
WDR41;42.39718433;-0.181097082;0.066766833;-2.712380882;0.006680179;0.013305391
HMBOX1;139.5886658;0.217835804;0.08034425;2.711280566;0.006702389;0.013347292
LINC00342;29.65040935;-0.229933066;0.084809198;-2.711180758;0.006704407;0.013348973
NMNAT1;30.03174896;0.209798017;0.077409537;2.710234752;0.00672356;0.013384767
ABCC5;173.3391226;0.132014056;0.048729843;2.709100771;0.006746584;0.013428253
PSMD12;94.20720043;-0.133422644;0.049262203;-2.708418129;0.006760479;0.013453554
RP11.159G9.5;35.66942936;0.19212135;0.070941215;2.708176748;0.006765398;0.013460989
PCID2;123.4622779;-0.162681754;0.060100353;-2.706835275;0.006792795;0.013513137
PGBD2;17.23570838;-0.27198359;0.100485526;-2.706694187;0.006795683;0.013516518
SMG6;84.04224854;-0.13282163;0.049083575;-2.706030096;0.006809287;0.01354121
SKP1;890.527348;0.130680745;0.048299066;2.705657802;0.006816925;0.01355403
RP4.635E18.8;51.96208302;-0.161487904;0.059705717;-2.704730994;0.006835972;0.013589526
POLR3F;21.98671117;-0.249209456;0.092153309;-2.704291994;0.006845011;0.013605117
KRT10;209.5984467;0.117465557;0.043446606;2.70367624;0.006857707;0.013627971
SBDSP1;14.4868157;-0.32555658;0.120442155;-2.703011914;0.006871428;0.013652854
RXRA;1649.199305;0.125448735;0.046448645;2.700805046;0.006917187;0.013741372
SLC35A1;95.87172488;-0.229264898;0.084904992;-2.700252292;0.006928691;0.013761822
AF001548.5;37.1146122;-0.236851716;0.087717295;-2.700171231;0.00693038;0.013762773
FAM102A;646.7905301;-0.16626198;0.06157748;-2.700045216;0.006933005;0.013765585
RP11.284N8.3;179.3568424;-0.193462162;0.071670546;-2.699325902;0.00694801;0.01379297
CDK13;160.7057267;-0.091444034;0.033881446;-2.698941301;0.006956044;0.01380651
CUEDC2;49.52445646;0.139215131;0.05159114;2.69843097;0.006966718;0.013825284
RARS;105.7190011;0.136134806;0.050451578;2.698326053;0.006968915;0.013827231
SDHA;72.27938964;-0.1373075;0.050901578;-2.697509713;0.006986025;0.013858762
PTPLAD1;74.18932671;-0.154481604;0.057272031;-2.697330636;0.006989783;0.013863801
LRRCC1;27.64419838;-0.329684174;0.122242771;-2.696962528;0.006997514;0.013876716
RP11.159C21.4;68.59553713;0.196626603;0.072936199;2.695871254;0.00702048;0.013917406
ZNF614;15.19493944;-0.315918825;0.117184828;-2.695902104;0.007019829;0.013917406
NRAS;88.07675369;-0.204503023;0.075867264;-2.695537064;0.007027526;0.013924648
SNRPG;43.22758162;0.315765316;0.117144322;2.695523873;0.007027804;0.013924648
SMARCC1;459.3232472;-0.082568998;0.030631248;-2.695580647;0.007026607;0.013924648
PURA;428.8821443;-0.122299012;0.045383045;-2.694817213;0.007042725;0.013951783
TP53TG1;25.55634553;0.247686249;0.091927601;2.694362145;0.007052349;0.013968415
TPRN;23.23203802;0.198927943;0.073837639;2.694126543;0.007057337;0.01397586
TTLL5;67.17921196;0.171751399;0.063757435;2.693825438;0.007063715;0.013986057
DIMT1;30.76218114;-0.212936518;0.079058528;-2.69340351;0.007072661;0.014001334
PARP9;510.1387138;0.168180794;0.062466452;2.692337862;0.007095303;0.014043712
HCFC2;31.49513569;-0.215529515;0.080081193;-2.691387396;0.007115551;0.014081341
CHM;48.28835472;-0.194763732;0.072401536;-2.690049732;0.007144137;0.014135452
CD300E;242.3518161;-0.17449469;0.064880492;-2.689478527;0.007156375;0.014157204
LBR;756.620265;-0.158266455;0.058860921;-2.688820596;0.007170494;0.01418267
HIST2H2BE;175.942102;0.197376653;0.073408866;2.688730442;0.007172431;0.014184034
PIGH;30.77921734;-0.207942676;0.0773644;-2.687834133;0.007191711;0.01421969
PARP6;65.23380272;0.132704766;0.049380977;2.687366164;0.007201796;0.014237155
IMMT;148.3283305;-0.108142286;0.040250626;-2.686723065;0.007215675;0.014262115
NCK2;303.3518449;-0.093745211;0.034896939;-2.686344834;0.007223849;0.014275792
RING1;100.1677773;0.129602689;0.048246496;2.686261161;0.007225659;0.01427664
SNX30;42.42726166;-0.179251222;0.066730186;-2.686208942;0.007226788;0.01427664
RP11.4O1.2;26.48193509;-0.200662836;0.074704148;-2.686100333;0.007229138;0.014278802
SMARCA4;345.0855458;-0.111496626;0.041517019;-2.685564317;0.007240744;0.014299243
DCAF6;225.9473138;-0.150904509;0.056203623;-2.684960527;0.007253837;0.014320166
ZC3HC1;31.53866927;-0.194176455;0.072320064;-2.684959686;0.007253856;0.014320166
ACBD4;26.85081521;0.19534103;0.072767796;2.684443387;0.007265069;0.014339814
ZMYM4;64.76241823;-0.163567284;0.060937589;-2.684177128;0.007270857;0.01434875
GLB1L;12.3163517;0.347969211;0.129649096;2.683930871;0.007276215;0.014356833
SOGA1;13.37288774;-0.284986538;0.106221974;-2.682933933;0.007297941;0.014397203
VPS41;151.6017022;-0.086712709;0.032334824;-2.681712706;0.007324633;0.014447357
C11orf31;70.64972383;0.148753461;0.055472965;2.681548775;0.007328223;0.014451932
PRPF39;62.0689979;-0.245785486;0.091671395;-2.681157908;0.007336789;0.014466316
ZNF563;10.44412712;0.323052014;0.120543708;2.679957504;0.007363151;0.01451578
PIGF;21.01339948;-0.243984918;0.091051286;-2.679642758;0.007370077;0.014526917
C19orf55;60.28586009;0.157418603;0.058765879;2.678741548;0.007389941;0.014561317
SGK3;48.32895976;-0.174597311;0.06517902;-2.678734825;0.007390089;0.014561317
AIMP1;107.9904364;-0.184461477;0.068888829;-2.677668949;0.007413645;0.014605202
RN7SL180P;10.19661442;0.375047052;0.1400708;2.67755344;0.007416202;0.01460771
SBNO1;460.0115325;0.088761792;0.033163855;2.676461853;0.007440404;0.014652842
MAFF;35.90969198;-0.200762937;0.075015505;-2.676285892;0.007444311;0.014658001
ZFP36L1;4609.64189;0.115655991;0.04322145;2.675893363;0.007453035;0.01467264
ZADH2;124.95661;-0.117079946;0.043762196;-2.675367252;0.007464743;0.014693145
RP11.1398P2.1;58.43930981;0.148119436;0.055369674;2.675100395;0.007470687;0.014702303
NADK;382.1457562;0.156023531;0.05835317;2.673779858;0.007500167;0.014757765
APEH;165.799767;0.094324616;0.035279478;2.673639788;0.0075033;0.014761377
AVL9;124.7264161;-0.103725392;0.03879842;-2.673443749;0.007507687;0.014767453
ZFP30;11.96841404;-0.315483496;0.118009668;-2.673369913;0.007509339;0.014768151
IREB2;510.4678735;-0.088172822;0.032988245;-2.672855801;0.007520857;0.014788246
HELZ;357.4086933;0.077949453;0.029179103;2.671413604;0.007553251;0.014849263
ZFAND2A;34.06288831;0.182888233;0.06846264;2.671358177;0.007554499;0.014849263
CAPS;38.49118994;0.173770303;0.065074385;2.670333391;0.007577597;0.014889519
SETD4;41.24680457;0.154079037;0.057699965;2.670348877;0.007577247;0.014889519
THBS3;29.1718814;0.181174904;0.067866009;2.669597136;0.00759423;0.014919627
AC004257.3;12.66677428;-0.253656876;0.095023047;-2.669424791;0.007598129;0.014923274
ARHGEF10;15.11854134;0.365723668;0.137005991;2.669399092;0.00759871;0.014923274
IFNAR1;353.7413259;0.111042748;0.041612023;2.668525598;0.007618497;0.014959552
CNOT1;378.1797907;-0.070922557;0.026579905;-2.668277268;0.007624131;0.014968031
DHX16;85.84278538;-0.114248771;0.042825592;-2.667768642;0.007635682;0.014988121
DNAJC15;44.3403201;0.221946773;0.083268002;2.665450923;0.007688515;0.015089225
GPAM;38.49349963;0.225517314;0.084615302;2.665207226;0.007694089;0.01509756
QPCT;600.52881;0.220973336;0.082917658;2.664973193;0.007699446;0.015105466
MRPL33;159.2049555;0.144364362;0.054197653;2.663664442;0.007729462;0.01516174
LILRA2;975.8176839;0.132467456;0.049739031;2.663249622;0.007738998;0.015177828
DDX28;77.8590345;-0.131927703;0.049542757;-2.662905949;0.007746906;0.015190719
GUCY1A3;31.41838269;0.27193147;0.102138463;2.662380668;0.007759008;0.015211826
RHOB;167.8456233;-0.144636653;0.054328993;-2.662236964;0.007762321;0.015215701
HOOK1;20.66736925;-0.312609561;0.117512808;-2.660216924;0.007809034;0.01530463
HSD17B12;62.64216975;-0.136714689;0.051394158;-2.660121228;0.007811253;0.015306343
RBM39;1268.815268;0.067871409;0.025518101;2.659735904;0.007820194;0.015321225
SDF2;219.8267965;0.097837888;0.036803697;2.658371215;0.007851935;0.015380762
UCP2;961.6292033;0.133483518;0.050213739;2.658306675;0.007853439;0.01538106
SOD1;269.0491258;0.131129434;0.049334595;2.657961074;0.007861497;0.015394192
DPY19L4;25.55412213;-0.297181734;0.111838332;-2.657243977;0.00787824;0.015424323
CCDC102A;18.24410343;-0.239738529;0.090243666;-2.656569045;0.007894028;0.01545159
ELP2;114.2249887;-0.137598231;0.051797309;-2.656474517;0.007896242;0.01545159
SLC44A1;287.2487915;0.106348956;0.040033039;2.656529683;0.00789495;0.01545159
UBXN2A;54.00129995;0.167629869;0.063110243;2.656143623;0.007903994;0.0154641
COL9A3;37.25149947;0.299608708;0.112819505;2.655646353;0.007915658;0.015484257
RGS2;2765.290686;-0.185439636;0.069855946;-2.654600611;0.007940236;0.015529665
MNAT1;21.16138415;-0.238880248;0.090000572;-2.654208101;0.007949478;0.01554507
IL2RA;45.84559272;-0.20921176;0.078852786;-2.653194273;0.007973396;0.015586483
TMSB4X;408.0005637;0.178974852;0.067455316;2.653235686;0.007972418;0.015586483
ZNF784;29.74378427;0.190007744;0.071632715;2.652527451;0.007989163;0.015614621
UBE2W;173.0114742;-0.147911662;0.055774759;-2.651946242;0.008002928;0.015638838
RN7SL200P;15.28136677;0.290403266;0.10953108;2.651332069;0.008017497;0.015664617
COPS7A;89.10810381;-0.142161343;0.053631475;-2.650707324;0.008032341;0.015690925
