Supplementary Table 3: Differential expression results (DESeq2) of primary sclerosing cholangitis patients with and without UC comorbidity vs healthy controls. (ii) PSC alone + PSC/UC vs CON);;;;;;
row;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
LMNB1;440.9933897;0.65030659;0.099914532;6.508628684;7.58399E-11;3.75144E-08
WDR82;876.4502692;-0.215270687;0.033212849;-6.481548307;9.07861E-11;4.30364E-08
CR1;102.0768093;0.707221467;0.109976822;6.430641052;1.27067E-10;5.78256E-08
TUBB;603.6539876;-0.266429402;0.041500908;-6.419845162;1.36413E-10;5.96912E-08
ABCG1;125.4690072;0.565605675;0.088635761;6.381235615;1.75665E-10;7.40199E-08
SRPK1;343.9778888;0.54933135;0.086333532;6.36289678;1.97984E-10;8.0445E-08
DHRS3;76.3990772;-0.521972018;0.082231631;-6.347581963;2.18725E-10;8.58083E-08
CLEC4D;53.6408115;1.047536329;0.165376666;6.334245061;2.38506E-10;9.04495E-08
MAPK14;1239.208549;0.508463505;0.080365273;6.326905746;2.50126E-10;9.17963E-08
C14orf64;127.7576764;-0.530811214;0.084309331;-6.29599603;3.05432E-10;1.08534E-07
C19orf59;331.4374956;1.052163626;0.16724099;6.291302296;3.14814E-10;1.08534E-07
LILRA5;762.9674548;0.635681524;0.101426931;6.267383991;3.67164E-10;1.2286E-07
IL7R;2383.367092;-0.479196152;0.076599438;-6.25587032;3.95305E-10;1.28497E-07
ACSL1;1794.645225;0.720522166;0.115492157;6.238710808;4.41192E-10;1.39429E-07
GLIPR2;1164.520764;0.311966265;0.050064956;6.231230238;4.62786E-10;1.42301E-07
ABLIM1;356.8724496;-0.450212713;0.072683352;-6.194165519;5.85946E-10;1.75429E-07
FBXL5;809.2873507;0.385507006;0.062482529;6.169836781;6.83605E-10;1.9942E-07
MGAM;339.1241496;0.73278333;0.119244418;6.145221238;7.98521E-10;2.27119E-07
BLOC1S1;177.7661903;0.417950881;0.068139578;6.133746291;8.58334E-10;2.38177E-07
CASP4;831.9362331;0.367501291;0.060183077;6.106389228;1.0191E-09;2.76056E-07
CREG1;217.9497617;0.722967494;0.118998377;6.075439963;1.23648E-09;3.08993E-07
NUDT4;96.2561377;0.997843049;0.164260222;6.074769877;1.24166E-09;3.08993E-07
FAM200B;152.7116657;0.379791067;0.062489656;6.077662912;1.21947E-09;3.08993E-07
GRB10;66.34715674;1.095189503;0.180314297;6.073780725;1.24933E-09;3.08993E-07
LMO2;172.5771264;0.441298201;0.072701179;6.070028114;1.27888E-09;3.0957E-07
SULT1B1;188.5076272;0.63646504;0.105264239;6.046355777;1.48159E-09;3.51167E-07
TSPO;2104.961498;0.43729658;0.072389679;6.040869179;1.53286E-09;3.55906E-07
FCGR1B;19.94238346;1.025322573;0.171522635;5.977768315;2.26215E-09;5.04637E-07
LPCAT2;234.5971702;0.505663225;0.084587963;5.977957234;2.25953E-09;5.04637E-07
BCL6;3945.957753;0.635756407;0.10671694;5.957408494;2.56269E-09;5.50108E-07
BST1;445.192355;0.437176335;0.073378319;5.957840728;2.55592E-09;5.50108E-07
ZBTB4;224.7053772;-0.369320194;0.062207128;-5.936943362;2.90385E-09;5.92985E-07
GCA;2080.788438;0.604603081;0.101851885;5.936101039;2.9188E-09;5.92985E-07
APMAP;1177.850516;0.519404722;0.087433512;5.940567995;2.84036E-09;5.92985E-07
NELFA;132.4092218;-0.310867437;0.052492731;-5.922104491;3.17848E-09;6.34413E-07
URGCP;38.21435967;-0.478187804;0.080851671;-5.914383673;3.33121E-09;6.42358E-07
SLC37A3;192.893033;0.561783071;0.094984318;5.914482317;3.32921E-09;6.42358E-07
WDFY3;273.1401712;0.520171757;0.088133377;5.902097198;3.5891E-09;6.80552E-07
SPOCK2;724.3996997;-0.39704477;0.067469876;-5.884770976;3.98606E-09;7.40999E-07
SLC26A8;33.29719997;0.945844644;0.160786201;5.882623256;4.03814E-09;7.40999E-07
ITGAM;730.0495599;0.412783616;0.070207215;5.879504173;4.11497E-09;7.43112E-07
S100A9;21341.1581;0.644240309;0.109849087;5.864776178;4.49739E-09;7.99109E-07
PIK3IP1;635.6319739;-0.397801741;0.067857851;-5.862280258;4.56554E-09;7.99109E-07
LRRN3;62.72739012;-0.994410735;0.169880247;-5.853598358;4.8105E-09;8.29227E-07
PADI4;509.7858159;0.583983811;0.099863646;5.847811816;4.98082E-09;8.45772E-07
KCNJ15;791.6243611;0.601059525;0.102842975;5.844439295;5.08277E-09;8.50393E-07
MARC1;142.0970974;0.63292859;0.108368635;5.840514573;5.20398E-09;8.58054E-07
SGK223;83.57473847;-0.461314392;0.079126968;-5.830052652;5.54099E-09;9.00569E-07
MAN1C1;70.63427284;-0.524612535;0.090611949;-5.789661761;7.05283E-09;1.05579E-06
IRAK3;436.6553711;0.669255578;0.11555248;5.79178897;6.96406E-09;1.05579E-06
USP36;174.8833835;-0.365443632;0.063108441;-5.790725069;7.00832E-09;1.05579E-06
CD96;146.6291759;-0.420847239;0.072550229;-5.800770648;6.60108E-09;1.05579E-06
ARG1;59.91969393;1.30855558;0.225968719;5.790870455;7.00226E-09;1.05579E-06
PRRC2B;290.4054138;-0.269972312;0.046585441;-5.795207786;6.82366E-09;1.05579E-06
SLC22A4;46.90802222;0.776503481;0.134491772;5.773613294;7.75894E-09;1.14641E-06
GYG1;237.4451994;0.667783586;0.115944989;5.7594864;8.43703E-09;1.23062E-06
SERPINH1;20.91187627;-0.704251391;0.122483247;-5.749777283;8.93611E-09;1.28691E-06
TNFSF13B;1009.287921;0.432528741;0.075546178;5.725355689;1.03217E-08;1.44976E-06
HK3;219.5203167;0.617487285;0.107817242;5.727166418;1.02122E-08;1.44976E-06
CMTM2;977.6775551;0.503360882;0.088080886;5.714757281;1.09861E-08;1.48796E-06
NOG;72.85227236;-0.776253345;0.135818442;-5.715375109;1.09462E-08;1.48796E-06
TXK;71.87444998;-0.515161348;0.090121849;-5.716275862;1.08884E-08;1.48796E-06
TFDP1;188.9280338;0.734980817;0.12879948;5.706395839;1.15393E-08;1.52742E-06
MBOAT2;210.0368172;0.553036399;0.096950291;5.704329422;1.16802E-08;1.52742E-06
QPCT;600.52881;0.614022969;0.10761329;5.70582844;1.15779E-08;1.52742E-06
LDLRAP1;770.2750321;-0.393071162;0.069120199;-5.686777023;1.29459E-08;1.67208E-06
HMGB2;278.7991295;0.719698706;0.126595813;5.685011937;1.30804E-08;1.67208E-06
SATB1;537.0410247;-0.319478698;0.056284685;-5.676121269;1.37783E-08;1.72259E-06
TCF7;1153.342217;-0.509539061;0.089747889;-5.677448954;1.36718E-08;1.72259E-06
PAQR8;158.0144981;-0.366291318;0.06475936;-5.656191158;1.54769E-08;1.91392E-06
ADM;409.1062662;0.653727806;0.115718695;5.649284297;1.61117E-08;1.971E-06
SOX12;54.01798072;-0.455235123;0.080708435;-5.640490015;1.69567E-08;2.04728E-06
FCN1;1426.192702;0.386397723;0.06852129;5.63909001;1.70951E-08;2.04728E-06
CDK2;74.26043414;-0.344848992;0.061214187;-5.633481512;1.76607E-08;2.07141E-06
JADE2;253.0878763;-0.318453295;0.056515317;-5.634813885;1.75247E-08;2.07141E-06
SLC2A3;1558.687432;0.484691852;0.086390201;5.610495708;2.01748E-08;2.34213E-06
CCR7;797.1310735;-0.507395071;0.090543346;-5.603891321;2.09592E-08;2.38453E-06
SLC11A1;1177.832104;0.525766672;0.093799638;5.605210026;2.08003E-08;2.38453E-06
CD7;112.7408958;-0.484223171;0.086670009;-5.586974962;2.31059E-08;2.60273E-06
CA4;74.33523325;0.8279627;0.148361934;5.580694968;2.39559E-08;2.67203E-06
SMARCD3;79.98990893;0.491150653;0.088163609;5.570900005;2.53427E-08;2.79926E-06
DYSF;441.2644312;0.648116368;0.116394557;5.568270395;2.5728E-08;2.8145E-06
FGD4;283.2326431;0.446565705;0.080255844;5.564276472;2.63242E-08;2.85229E-06
SUPT16H;258.8729795;-0.224262097;0.040367817;-5.555467604;2.7687E-08;2.97165E-06
CDA;502.2372436;0.527848303;0.095124192;5.549043764;2.87236E-08;3.0541E-06
ATP6V0E1;1069.42941;0.205904997;0.037138078;5.544309413;2.95117E-08;3.10883E-06
TMEM63A;241.4961748;-0.328937799;0.059355237;-5.541849624;2.99293E-08;3.12391E-06
PGS1;295.3253438;0.474231657;0.085597635;5.540242521;3.02053E-08;3.12405E-06
PRKCD;701.7305837;0.346302452;0.062650017;5.52757151;3.24694E-08;3.32797E-06
OXER1;85.81910009;0.517741509;0.093709934;5.524937323;3.29603E-08;3.34812E-06
PGD;763.6602247;0.436290632;0.079014455;5.521655904;3.3582E-08;3.38108E-06
FCGBP;20.38303259;-0.849398435;0.154054791;-5.513612593;3.51542E-08;3.48759E-06
C7orf73;679.9319031;0.626917755;0.113713802;5.513119295;3.52529E-08;3.48759E-06
CASP1;364.7750534;0.362687672;0.065877485;5.505487549;3.68148E-08;3.61071E-06
AQP9;1502.977616;0.513656005;0.093438698;5.497251324;3.85757E-08;3.75107E-06
LRPAP1;400.7466499;0.27907444;0.05084209;5.489043432;4.04116E-08;3.8963E-06
PSTPIP2;431.6592368;0.508390357;0.092662408;5.486479021;4.10024E-08;3.92004E-06
TCEB2;826.8958095;0.393514885;0.071831743;5.478286748;4.29464E-08;4.07167E-06
JTB;829.2798779;0.234190814;0.042837473;5.466961438;4.57816E-08;4.23461E-06
ORAI1;163.905885;-0.300832967;0.055026307;-5.467075317;4.57522E-08;4.23461E-06
MAP2K6;95.90168188;0.493763578;0.090278606;5.469331015;4.51737E-08;4.23461E-06
SELL;4040.747979;0.358138192;0.065536114;5.464745587;4.63571E-08;4.25327E-06
NLRC4;173.025111;0.519913769;0.095191272;5.461779838;4.71384E-08;4.29035E-06
CD27;230.7439887;-0.440333812;0.080744204;-5.453441749;4.94041E-08;4.46088E-06
GATA3;361.3922938;-0.388956076;0.07142034;-5.446012628;5.15115E-08;4.53921E-06
METTL9;490.7047078;0.522493106;0.095955482;5.445161623;5.17584E-08;4.53921E-06
RAD54L2;111.266319;-0.315059428;0.057840689;-5.447020617;5.12205E-08;4.53921E-06
SMPDL3A;15.63221965;0.863905794;0.158666609;5.444786393;5.18676E-08;4.53921E-06
PFKFB3;299.6871714;0.655402401;0.120448537;5.441347936;5.28789E-08;4.54367E-06
PRCP;504.4267932;0.23758281;0.043656868;5.442048914;5.26712E-08;4.54367E-06
PXK;293.7407682;0.375321604;0.069002909;5.439214254;5.35161E-08;4.54367E-06
ISCA1;108.1170393;0.824558106;0.151578244;5.439818298;5.33349E-08;4.54367E-06
FLOT1;524.4370933;0.404130948;0.074413258;5.430899782;5.60706E-08;4.7253E-06
PDE7A;293.5758692;-0.324243133;0.05972408;-5.429018469;5.66648E-08;4.74026E-06
SRGN;8057.613156;0.504167854;0.09323126;5.407712546;6.38348E-08;5.21534E-06
PLXNC1;1087.416836;0.426508192;0.078859036;5.408488541;6.35589E-08;5.21534E-06
NUP210;469.8736336;-0.308813857;0.057116323;-5.406753105;6.41775E-08;5.21534E-06
ARL10;53.81466097;-0.451392363;0.083471826;-5.407721227;6.38317E-08;5.21534E-06
MCTP1;201.1110859;0.391952152;0.072723696;5.389607134;7.06119E-08;5.69753E-06
BCL9L;414.8106612;-0.383219807;0.071224728;-5.380432002;7.43073E-08;5.95348E-06
SIAH2;817.5587774;0.806780924;0.150036568;5.377228589;7.56411E-08;6.01796E-06
DKC1.1;247.1358712;-0.243924735;0.045377049;-5.375509;7.63666E-08;6.03349E-06
LSM10;202.8358331;0.251114613;0.046956753;5.347784847;8.90372E-08;6.98604E-06
ARRB2;2455.974741;0.295340218;0.055268241;5.343759995;9.10381E-08;7.09411E-06
S100A8;14451.54731;0.854080174;0.160073524;5.335549279;9.52558E-08;7.37228E-06
FOXO1;391.7140459;-0.269985946;0.05066228;-5.329131399;9.86836E-08;7.58597E-06
BCL11B;956.3984109;-0.384760685;0.072259431;-5.324712367;1.01113E-07;7.66908E-06
KREMEN1;97.31100048;0.837629954;0.157287413;5.32547353;1.0069E-07;7.66908E-06
LGALS3;745.4265384;0.632666424;0.118852214;5.323135353;1.01994E-07;7.68466E-06
BACH2;263.8891527;-0.460891138;0.086646615;-5.319205339;1.04221E-07;7.80084E-06
TESPA1;254.3715428;-0.380014511;0.071475611;-5.316701786;1.05665E-07;7.80618E-06
FAM102A;646.7905301;-0.423554806;0.079649543;-5.317730546;1.0507E-07;7.80618E-06
DEFA4;228.7357505;1.334563955;0.251253868;5.31161556;1.08658E-07;7.97547E-06
PPP1R3D;123.611431;0.37736234;0.071098691;5.307584949;1.11087E-07;8.10154E-06
CHPT1;598.5709727;0.702583394;0.132586539;5.299055239;1.16403E-07;8.37211E-06
RPL7P18;30.35334886;0.628794093;0.118677761;5.29833128;1.16866E-07;8.37211E-06
SAT1;3129.455114;0.327030754;0.061725883;5.298113808;1.17005E-07;8.37211E-06
ALPL;538.0789629;0.776541298;0.146706659;5.293156456;1.20223E-07;8.54861E-06
VNN2;5600.611644;0.556884925;0.105280668;5.289526903;1.22633E-07;8.66582E-06
NPTXR;36.88255256;-0.612089119;0.11588275;-5.281969247;1.27803E-07;8.97538E-06
TMEM11;141.3825007;0.273408345;0.051807403;5.277399162;1.3103E-07;9.14559E-06
SNRNP200;415.2009796;-0.190605591;0.036130397;-5.275491272;1.32401E-07;9.18491E-06
ATM;730.5398073;-0.271890451;0.051577076;-5.271536747;1.35286E-07;9.32819E-06
MYLIP;528.8804575;0.27183275;0.0515828;5.269833178;1.36548E-07;9.35846E-06
HMGA1;321.8059819;-0.29208443;0.055510404;-5.261796149;1.42655E-07;9.66062E-06
ASPH;123.5782747;0.674475809;0.128164943;5.262560817;1.42063E-07;9.66062E-06
NIPAL3;203.1606135;-0.325882557;0.061971738;-5.258567356;1.45182E-07;9.77358E-06
LACTB;176.5998842;0.27322392;0.051968869;5.257453657;1.46064E-07;9.7751E-06
CTSS;5355.441467;0.231229092;0.044031933;5.251395459;1.50951E-07;1.00383E-05
OSCAR;334.2679166;0.386831833;0.073676491;5.250410675;1.5176E-07;1.00383E-05
PDK4;109.0664752;0.564546252;0.107590551;5.247173144;1.54451E-07;1.01571E-05
RCAN3;275.5920548;-0.450167672;0.085818624;-5.245570834;1.55799E-07;1.01869E-05
RGL4;260.533815;0.591048155;0.112883098;5.235931365;1.64155E-07;1.06113E-05
ASAP1;1601.564915;0.307071321;0.058635915;5.236915277;1.63283E-07;1.06113E-05
LTA4H;804.1994261;0.297676072;0.056909149;5.230724338;1.68847E-07;1.0853E-05
CARS2;294.0111795;0.292167041;0.055882301;5.228257206;1.71115E-07;1.08759E-05
PPP1R3B;338.180877;0.485823166;0.092906467;5.229164125;1.70278E-07;1.08759E-05
RP11.212I21.4;89.60216702;0.505373926;0.096697845;5.226320454;1.72917E-07;1.09293E-05
APOBEC3A;760.4065574;0.475060685;0.090979238;5.221638429;1.77347E-07;1.10861E-05
EPHX2;87.10019475;-0.498137543;0.095397931;-5.221680778;1.77306E-07;1.10861E-05
CA1;676.165805;1.208125295;0.231513955;5.218369221;1.80505E-07;1.12219E-05
